distance_hips,distance_leftkneehip,distance_rightkneehip,distance_leftkneeheel,distance_rightkneeheel,distance_leftheelindex,distance_rightheelindex,distance_hips_anomalien,distance_leftkneehips_anomalien,distance_rightkneehips_anomalien,distance_leftkneeheel_anomalien,distance_rightkneeheel_anomalien,distance_leftheelindex_anomalien,distance_rightheelindex_anomalien
0.1120020708423038,0.1545288449312772,0.1351681889123329,0.2546248857465839,0.2134926964091966,0.1074529180818726,0.1033274566446938,0,0,0,0,0,0,0
0.111416253813149,0.1535549187008614,0.1353509672631881,0.2549007929238771,0.2124208139241986,0.1043914671562862,0.103008738605655,0,0,0,0,0,0,0
0.1122431291407374,0.1568702913196235,0.1358582925635699,0.246027080318688,0.2166477584636813,0.1140065670215052,0.1124524270095493,0,0,0,0,0,0,0
0.1136897009301241,0.1616807782718565,0.1398761147980935,0.1943656857476683,0.2319882668955109,0.1221945560489422,0.1261349751135636,0,0,0,0,0,0,0
0.1169147496201728,0.1601954014766782,0.1434180129337383,0.1785630799088854,0.2382553770336415,0.1236391618702736,0.1047068232436791,0,0,0,0,0,0,0
0.1160490561781557,0.1579478501439294,0.1464854423998816,0.1696965400941835,0.2503635326520437,0.1401496763390331,0.0913224200956837,0,0,0,0,0,0,0
0.1154442870741226,0.1537731638363043,0.147500504055988,0.1693092138752495,0.2580676949790451,0.1397257004047722,0.087676032773837,0,0,0,0,0,0,0
0.118928180998128,0.1483966123571586,0.147001135132165,0.170004255977386,0.2609598812503389,0.1376032368111736,0.0697599020270987,0,0,0,0,0,0,0
0.1159408314913795,0.1479747961448871,0.1459144088883009,0.1675553690698859,0.2606460525308015,0.1314124823744944,0.0637450891770648,0,0,0,0,0,0,0
0.1125126476896223,0.1492498074462202,0.1351603914693765,0.1646160923216518,0.293851998783282,0.1162156650460284,0.0545989258717991,0,0,0,0,0,0,0
0.1084687740851179,0.1499010530293717,0.1327891013348306,0.190631180543466,0.3020868005610335,0.1195222085684451,0.0586281681769902,0,0,0,0,0,0,0
0.1089856172801244,0.1586881483548493,0.1392754722106183,0.2234293349207194,0.2757770071317163,0.1236471851168268,0.0733277942640887,0,0,0,0,0,0,0
0.1099645663033921,0.1676405923695877,0.1488701404945558,0.2457711111021085,0.251585218024714,0.1134511156924154,0.0844098595652095,0,0,0,0,0,0,0
0.1103084802476651,0.1596207742867011,0.1616493806158626,0.2559166941910512,0.2305042107975072,0.1264144360250889,0.0587257570179177,0,0,0,0,0,0,0
0.1115436605045324,0.1400431923740943,0.167748217121679,0.2475990198283742,0.2167278121165441,0.1289430438779767,0.0822354838390531,0,0,0,0,0,0,0
0.1103967186178036,0.1400794252646508,0.1721956819805866,0.2388324882374318,0.1884777901527027,0.1320335543509468,0.1128296252744998,0,0,0,0,0,0,0
0.1108312363728366,0.1468847953225047,0.1714289861902983,0.2440508596210253,0.1751456478109855,0.1219594055586848,0.1180484857514644,0,0,0,0,0,0,0
0.1110725977280241,0.1474551981269255,0.1680393284027884,0.2406458546223764,0.1652613504801168,0.1009279857754928,0.1185676520705817,0,0,0,0,0,0,0
0.111060555650883,0.1495649600233498,0.1593823303554344,0.2560520371593813,0.164704243012317,0.0882740940942539,0.1180462933195298,0,0,0,0,0,0,0
0.1131885687424715,0.1455612945009268,0.1594463902312585,0.2789375900826048,0.1688426554687465,0.082731750036003,0.1052551610852304,0,0,0,0,0,0,0
0.1202296317402693,0.1442027491990373,0.1585621747655284,0.2717216477467314,0.1692112852958635,0.0702829273137866,0.1051747815467206,0,0,0,0,0,0,0
0.1214021025404712,0.1400464293665629,0.1597360434712053,0.2889255268495623,0.1663361279393181,0.065986320744613,0.0994806171034832,0,0,0,0,0,0,0
0.1193757664075826,0.1363596278711238,0.1527930228244997,0.2917009505917285,0.1785627412730756,0.0621968170702711,0.1172022332766663,0,0,0,0,0,0,0
0.1187399647428999,0.1416678356830431,0.149823178331471,0.2974217121406162,0.2056045062162041,0.0714200404576441,0.1228047186346648,0,0,0,0,0,0,0
0.1187188693958162,0.1513059920319481,0.1507569705801703,0.2686652542807934,0.2333168699231067,0.1081626554873785,0.1225510392780144,0,0,0,0,0,0,0
0.1188277908243883,0.1604984285020356,0.1427332425358778,0.2611023455090328,0.2202331629586398,0.1010387534133439,0.102064660725493,0,0,0,0,0,0,0
0.1196069866152629,0.1665734879497521,0.1401400431355506,0.243493929925928,0.224606867129352,0.1053673729601359,0.1297864086322752,0,0,0,0,0,0,0
0.1211116518843619,0.1651284860877955,0.1453550346731257,0.2285212752986734,0.2365208307115903,0.1614937341634792,0.1387933643893618,0,0,0,0,0,0,0
0.1224726008445414,0.1684097488617305,0.1498565097098657,0.1844709194100462,0.240605854360096,0.1283382669592888,0.0988706071419675,0,0,0,0,0,0,0
0.1201202149046778,0.1670863893545735,0.151788603274357,0.1725950122657014,0.2523286731504897,0.126467426541804,0.0844078653586038,0,0,0,0,0,0,0
0.1198730148548521,0.1637002854579594,0.1516985794565746,0.1708402923474088,0.2686738337608713,0.1236920435502437,0.0829738652089458,0,0,0,0,0,0,0
0.1209348939392368,0.1612120685122426,0.1504475441758731,0.1716875642363945,0.2694057824843275,0.1293453120783234,0.0664561557907728,0,0,0,0,0,0,0
0.1162918958731497,0.1556979279820399,0.1505759661662405,0.1792866204684979,0.2591493797918497,0.1368116583021894,0.0592667726354847,0,0,0,0,0,0,0
0.1131560330422782,0.1548487357459572,0.1349145898787745,0.1779912212094589,0.2917292720665532,0.1204734063494757,0.0616099880148997,0,0,0,0,0,0,0
0.1107507862423031,0.1557111375705935,0.1362397300920737,0.2004274409256121,0.3074398407527194,0.1198110477620021,0.0639949805911814,0,0,0,0,0,0,0
0.1113811958927302,0.1624459623976666,0.1408644675369296,0.2340236342332927,0.2729732889786159,0.1223687617957337,0.0799457225408029,0,0,0,0,0,0,0
0.1126336498957222,0.1671180575387341,0.1501141650684241,0.2577371413878543,0.2448395022788456,0.1204710955460871,0.0664021713892776,0,0,0,0,0,0,0
0.1139409619492369,0.1495604554682513,0.1547753288769358,0.2504636534938951,0.2412715920165403,0.1152841692442023,0.0892231655296828,0,0,0,0,0,0,0
0.1184746995340206,0.1377165783972378,0.1540502301248904,0.2406829068009247,0.2190424902609433,0.1314450845508268,0.1053910825514587,0,0,0,0,0,0,0
0.1167811828018774,0.1437820435001268,0.1514410392954837,0.2388071543639967,0.1903601589229724,0.1190928634800179,0.1235509193122133,0,0,0,0,0,0,0
0.1127171341165782,0.1490343684732272,0.1494856152690453,0.2425517569414541,0.1652922339817795,0.0966532150987121,0.1142627484008451,0,0,0,0,0,0,0
0.1132664744796666,0.1492013921861324,0.1492904199274004,0.2493188817518718,0.1658951838970793,0.0823723440167645,0.1125669854639359,0,0,0,0,0,0,0
0.1130661554000996,0.1481677407657964,0.1496094898719649,0.268082163511629,0.168375609976991,0.0841798979124447,0.1178698010761628,0,0,0,0,0,0,0
0.1174573222845515,0.1475011488869303,0.1496491735313608,0.2809935940383279,0.1664249258654156,0.0823206094879063,0.1099727165334124,0,0,0,0,0,0,0
0.1199125205469427,0.142084303388458,0.1543752343326913,0.2994805957302979,0.1650863084565971,0.0729107846068802,0.0954578564125406,0,0,0,0,0,0,0
0.1187989817229842,0.1351896491622015,0.1494058739461415,0.3126894801571743,0.1682988684747706,0.0647330854886857,0.1057483107405421,0,0,0,0,0,0,0
0.1169701372200996,0.137025505329961,0.1472104236124815,0.3176632103662824,0.177517030291938,0.068130640485489,0.1001314663569307,0,0,0,0,0,0,0
0.1156362558918414,0.1443809243659933,0.1467416836113726,0.2968036308523952,0.2155269625961298,0.0741527615824539,0.1305003464575621,0,0,0,0,0,0,0
0.1154590141929656,0.1529214422908852,0.1479375795565304,0.2622913215920548,0.2304932573042912,0.10327650970496,0.1260608616826205,0,0,0,0,0,0,0
0.1156290633352471,0.1593874840963175,0.1386259384880008,0.2538149044373114,0.2151887340136139,0.1095147566228174,0.1008703261846803,0,0,0,0,0,0,0
0.1150492021834472,0.1586910053686352,0.1367881509882284,0.2236806631308367,0.2092846584734237,0.1179520482627372,0.1076621964463302,0,0,0,0,0,0,0
0.1151711788292113,0.1588003364822584,0.1415298295360846,0.1854464465371812,0.2304148769923168,0.1189135113937734,0.1162731123368644,0,0,0,0,0,0,0
0.1149705656064228,0.1549465801038737,0.1461544284663137,0.1731954079045232,0.2374947434685401,0.1305189900184436,0.103266506196486,0,0,0,0,0,0,0
0.1113033038958239,0.1569854564295833,0.1498355265402895,0.1679250636663617,0.2440989157753467,0.1316745438244427,0.0852828883175037,0,0,0,0,0,0,0
0.1117736441456951,0.1547393066695273,0.149927460939325,0.1659656813522501,0.2494591709138369,0.1280511646069935,0.0789570961875513,0,0,0,0,0,0,0
0.114219747555551,0.1525802515788273,0.1459082457772611,0.1697489556796796,0.2561196792876272,0.1283966879848446,0.0688930802556055,0,0,0,0,0,0,0
0.1148809350527816,0.1497009580634281,0.1407613535837661,0.1805156043484041,0.2693913164916667,0.1252641272487326,0.0681496021656587,0,0,0,0,0,0,0
0.1110666234018957,0.1527792258971478,0.1354905494127013,0.1845833686279745,0.271721285735936,0.1338639087256377,0.0690121213164536,0,0,0,0,0,0,0
0.1119027551524169,0.1542594943595611,0.133784852519455,0.2151138263304248,0.2828094058731175,0.1302484693180353,0.0631515278916356,0,0,0,0,0,0,0
0.1116874915209344,0.1642893143337845,0.1393423771258974,0.2383354177264977,0.2550300328734555,0.108662842543378,0.0763005396380115,0,0,0,0,0,0,0
0.1127400567309538,0.1647798676501585,0.1464672926797726,0.2578716096044878,0.2303761727221397,0.1132604501336235,0.0791447717770141,0,0,0,0,0,0,0
0.1148337744479916,0.1454410194127438,0.1530127946772785,0.2484546842327812,0.2165438566723837,0.1257087260669429,0.081313830235382,0,0,0,0,0,0,0
0.117133418478353,0.1366341926687848,0.1568680735605509,0.2422663269590817,0.1946035097654833,0.1244291208125244,0.1128166351259523,0,0,0,0,0,0,0
0.1147697381298334,0.145254596571486,0.160491526969239,0.2363018327114758,0.1768065009724095,0.1197697152170718,0.1217350154067322,0,0,0,0,0,0,0
0.1165133997434203,0.1508748251986157,0.1616775133873934,0.2408180194086635,0.1676894270036513,0.1035952212627965,0.1168619871410299,0,0,0,0,0,0,0
0.1146698897795843,0.1504257679476158,0.1559528791006472,0.256435941686251,0.1635047548333786,0.0939710491568784,0.1020350290105985,0,0,0,0,0,0,0
0.1162560018848587,0.1478334309590352,0.1526554462042237,0.2683660960308568,0.1652665533288906,0.0774893455375618,0.1027384738001801,0,0,0,0,0,0,0
0.1220104286666438,0.1449265315608314,0.1526482761495838,0.275264442731888,0.1679665172720285,0.0727102924768099,0.1142283506893114,0,0,0,0,0,0,0
0.1224344732918651,0.1430775929005851,0.1564174983780777,0.2764505144624399,0.1672838414522271,0.0640159340048495,0.1103874499837857,0,0,0,0,0,0,0
0.1215379200292393,0.1435549563334092,0.1551436430794426,0.2912319947939476,0.1744098904439982,0.0583000790407364,0.1260296628891531,0,0,0,0,0,0,0
0.1207684682521139,0.1467204832735126,0.153150000909177,0.2979511489229908,0.1899092574216285,0.0650653860097456,0.1138209906123229,0,0,0,0,0,0,0
0.12051297046011,0.1539515443380495,0.1525575597689319,0.2989801432994182,0.2085867429285053,0.0726480383580936,0.1073490923481295,0,0,0,0,0,0,0
0.120363274359312,0.1622974833026932,0.1448838392577501,0.2602992839175964,0.2222596679739741,0.1010143364164492,0.1056225217880585,0,0,0,0,0,0,0
0.1215137736574782,0.1714387285244224,0.1406059389145003,0.2457032999344284,0.2091911763377212,0.1059865030091942,0.1140856342758878,0,0,0,0,0,0,0
0.1223510655823242,0.1729745402715287,0.1468979169966582,0.203494704711354,0.224103573455075,0.1158425738866015,0.122487339206727,0,0,0,0,0,0,0
0.1237005244292986,0.1724219719522534,0.150207360281695,0.1865581074179138,0.2374605764325536,0.1305887964978078,0.1128452434102826,0,0,0,0,0,0,0
0.1231290681512955,0.1663849415972485,0.1516262032794214,0.1711332844942583,0.2395488678477365,0.1258886875088059,0.0847037636622827,0,0,0,0,0,0,0
0.1196244344928491,0.1612599374066839,0.1512671226850475,0.1678259721546355,0.255711249835719,0.1322325196943917,0.0835633830597922,0,0,0,0,0,0,0
