distance_hips,distance_leftkneehip,distance_rightkneehip,distance_leftkneeankle,distance_rightkneeankle,distance_leftkneeheel,distance_rightkneeheel,distance_leftankleindex,distance_rightankleindex,distance_leftheelindex,distance_rightheelindex,distance_hips_anomalien,distance_leftkneehips_anomalien,distance_rightkneehips_anomalien,distance_leftkneeankle_anomalien,distance_rightkneeankle_anomalien,distance_leftkneeheel_anomalien,distance_rightkneeheel_anomalien,distance_leftankleindex_anomalien,distance_rightankleindex_anomalien,distance_leftheelindex_anomalien,distance_rightheelindex_anomalien
0.1546013975824467,0.1941057335255462,0.1686939251962689,0.163654992980978,0.1733274244679592,0.1969049670485825,0.2076387319151879,0.1127835502448417,0.109653851006173,0.1384588086755029,0.1378555425443323,0,0,0,0,0,0,0,0,0,0,0
0.1539235842276185,0.1951433110346796,0.1676447778593897,0.1614946426085273,0.1736221485250039,0.1934047679456068,0.2074080113346025,0.1074330054574554,0.0994380698921913,0.1346537488018248,0.1248992296513306,0,0,0,0,0,0,0,0,0,0,0
0.1563096042406402,0.1956829943735863,0.1689973726453027,0.1589702407497095,0.1741893877614591,0.1832431229210888,0.2099323483221218,0.1273351449040644,0.0734219398560524,0.1506995728168826,0.1005059286996294,0,0,0,0,0,0,0,0,0,0,0
0.1535068487682676,0.1926395883307139,0.1756677997479997,0.1615463565441867,0.1808392897995579,0.1813635331357588,0.2208085581868955,0.1262819190817016,0.0836106197438316,0.1412970970725625,0.1170265135806353,0,0,0,0,0,0,0,0,0,0,0
0.152275239116812,0.1870298613422084,0.1778263032913984,0.1693239512617361,0.1878823205864057,0.1892879766189227,0.2267284689024072,0.1254941651876516,0.0889707477100364,0.1357189286545078,0.1161885805397545,0,0,0,0,0,0,0,0,0,0,0
0.1501438773713894,0.18424763635832,0.1803371158122512,0.1730541785079836,0.195713454071437,0.1917941928019055,0.2370087205029959,0.1208928401426517,0.093080475401161,0.1327501685351871,0.1225598494999368,0,0,0,0,0,0,0,0,0,0,0
0.1508892869157753,0.1848824968303146,0.1784648807905713,0.1675638051970809,0.1999756380468887,0.1859261953783669,0.2420317330268264,0.131413412101225,0.0847978263402766,0.146390886222417,0.116785808802187,0,0,0,0,0,0,0,0,0,0,0
0.149311241366232,0.1849300535175693,0.1768604581042679,0.1624664727828924,0.2101749369444407,0.1811010360916662,0.2644572733650825,0.1315371941121031,0.0720063234025814,0.1494321590202346,0.12054489233836,0,0,0,0,0,0,0,0,0,0,0
0.1457135756507343,0.1817049421823292,0.1809921758036944,0.164776974500907,0.2094751206680627,0.177866892842386,0.2628576264730268,0.1257208780771125,0.0558615839855283,0.1586844491149113,0.099079375562395,0,0,0,0,0,0,0,0,0,0,0
0.1453518944001351,0.1795342166061559,0.1773239958665809,0.1568239693311967,0.2223854893259276,0.1792529147477878,0.2742344436040047,0.1112198874929856,0.0507973348291071,0.1456155720442549,0.088180205505918,0,0,0,0,0,0,0,0,0,0,0
