distance_hips,distance_leftkneehip,distance_rightkneehip,distance_leftkneeheel,distance_rightkneeheel,distance_leftheelindex,distance_rightheelindex,distance_hips_anomalien,distance_leftkneehips_anomalien,distance_rightkneehips_anomalien,distance_leftkneeheel_anomalien,distance_rightkneeheel_anomalien,distance_leftheelindex_anomalien,distance_rightheelindex_anomalien
0.1178694108128193,0.1570775536990185,0.1597679787067782,0.3052596230276508,0.1909185171573199,0.0693610558120613,0.1272212586620437,0,0,0,0,0,0,0
0.1156280711060109,0.1579824216740392,0.1609262516933047,0.3086898835547085,0.1873903871658888,0.0679916844001218,0.1242316475656056,0,0,0,0,0,0,0
0.1164468478593274,0.1540217237971129,0.155851689317277,0.3131412250345642,0.1915373959347742,0.0561838672611615,0.1281251849908876,0,0,0,0,0,0,0
0.1177741324447647,0.1488076416913849,0.1476907437694649,0.3578069157050418,0.1932184564894891,0.0476543384067213,0.1265747087393738,0,0,0,0,0,0,0
0.1184687051706591,0.150176027577475,0.1468509518268145,0.3448048162805975,0.2063862542590982,0.0462862943340416,0.1339873899271906,0,0,0,0,0,0,0
0.1170783259634337,0.155484415187884,0.1506754084404814,0.3244780772320177,0.2223166331323681,0.0584294049343291,0.1347214566082251,0,0,0,0,0,0,0
0.1180845828424952,0.1591315077662986,0.1501600626671403,0.3046110660494947,0.2344207448052901,0.0670977558674404,0.1376137202018422,0,0,0,0,0,0,0
0.1179875170003635,0.1658362601526107,0.1502869984669891,0.2868548695367748,0.227788685344369,0.1064698207188301,0.1226916487793494,0,0,0,0,0,0,0
0.1202999416714008,0.1705404912960614,0.1525427012824834,0.287553109386596,0.2266153729022749,0.1210068175340531,0.122580459168662,0,0,0,0,0,0,0
0.1217620420147913,0.166536858583422,0.1613751061874664,0.2275338359026472,0.2349992651315431,0.1175679877466154,0.1032801296598186,0,0,0,0,0,0,0
0.1238757854354915,0.1682508234455155,0.166000416728735,0.2031924041594022,0.2481516299233347,0.1352422121663962,0.0948732765469093,0,0,0,0,0,0,0
0.1245804334226454,0.1657217237875287,0.1660625212283525,0.1951904236281404,0.2546591482673347,0.1337581671752137,0.0887830029589984,0,0,0,0,0,0,0
0.1249005821504111,0.1649389060779501,0.1632163473814653,0.1941644020004189,0.2672276364036217,0.1354942497652868,0.0781430410724255,0,0,0,0,0,0,0
0.1236640314887247,0.1637801929130018,0.1594639055260828,0.1942209106695505,0.2814202306220752,0.1422647716706411,0.0731441422405092,0,0,0,0,0,0,0
0.1232939688839518,0.1590997878960899,0.1546208180284285,0.1998693401940362,0.2770645366396789,0.1444603567746411,0.0530057503451403,0,0,0,0,0,0,0
0.1231866195718204,0.1578262108971738,0.1501251259838385,0.2098544347927241,0.2714344793322657,0.1374254301248574,0.0459116175888713,0,0,0,0,0,0,0
0.122738557058895,0.1618096671310062,0.1453232755972156,0.2147441208142333,0.2777866678981915,0.1390129494843983,0.043524357866058,0,0,0,0,0,0,0
0.115714147982173,0.162429360462738,0.1427702401222468,0.243523283700574,0.2798620800685297,0.1206570295620698,0.0554789427492471,0,0,0,0,0,0,0
0.110512035530333,0.1619021276570951,0.1440850199171787,0.2686003310183044,0.2549752515349466,0.0942429105790829,0.0860663281652405,0,0,0,0,0,0,0
0.1101147225991069,0.1538899822715105,0.1458840106903327,0.2604029024747648,0.2500006503026142,0.1250673693489519,0.073766588033098,0,0,0,0,0,0,0
0.1096130810218377,0.1571979523852821,0.1494692624723759,0.2539931361517759,0.2360721960351962,0.132462165640288,0.1058717468305466,0,0,0,0,0,0,0
0.1108796710438582,0.1728544645710545,0.1583683719109395,0.2472880461386967,0.2051615413772358,0.1240099101327084,0.1095778512691092,0,0,0,0,0,0,0
0.1131902905782677,0.1780086213854365,0.1606431434491017,0.2481550549659147,0.1960783443828674,0.1011581552199855,0.1355452765592277,0,0,0,0,0,0,0
0.1210302550591134,0.1765359791062179,0.1605620979099466,0.2581371423747711,0.1871205321414592,0.0942895287507336,0.126530834611632,0,0,0,0,0,0,0
0.121326408341642,0.1675652860147708,0.159821902217415,0.2838954154624508,0.188986674576311,0.0876464856293372,0.1157614126091797,0,0,0,0,0,0,0
0.1202030126447055,0.1630483884692447,0.1587970161514562,0.2956040602072627,0.1917765311106621,0.0803875904224664,0.1212583309381792,0,0,0,0,0,0,0
0.1209496526925013,0.1612277589657496,0.1581279669080218,0.3014666049713386,0.1946699003035223,0.0646646008865234,0.1291936429482518,0,0,0,0,0,0,0
0.1229493447130091,0.1460683444717997,0.1485822543148039,0.3163619859448459,0.1989587793232337,0.0573729527705189,0.1350675312066678,0,0,0,0,0,0,0
0.1215399521748123,0.150813471566375,0.1524634567473052,0.3442394059526142,0.1978947398525985,0.0516497718601637,0.1279828480445845,0,0,0,0,0,0,0
0.1207368150581866,0.1537739531683523,0.1528026957459796,0.3476096636169524,0.2162234376760711,0.0689552131791645,0.1393856964728895,0,0,0,0,0,0,0
0.1195827981802794,0.1551896070806622,0.1494257311939262,0.341933686655363,0.236732025966841,0.0745059227266658,0.147695857258134,0,0,0,0,0,0,0
0.1170990724184829,0.1618247801040863,0.1504722677446509,0.2936143201295129,0.2182949862371197,0.1176220074514701,0.0969857072311534,0,0,0,0,0,0,0
0.1176806431458725,0.1675282923663714,0.1506611277837313,0.2930090788799682,0.2256169497016237,0.1262681558719857,0.1211435813313482,0,0,0,0,0,0,0
0.1198494258128393,0.1707742970644272,0.1573334480234978,0.2405688999067418,0.2314958665194239,0.1226833471564007,0.119831530375123,0,0,0,0,0,0,0
0.1205032340213125,0.1737327414261711,0.166531289473633,0.2058866006834473,0.2457629325127543,0.1276499803028128,0.1081800364709487,0,0,0,0,0,0,0
0.1217400303930199,0.1708476406754511,0.1677762783350417,0.1965591681682772,0.2476735501368001,0.1361837428661648,0.0884310456526765,0,0,0,0,0,0,0
0.1230743139174286,0.1670123782906456,0.1667042133347889,0.1961317103243398,0.2512851209911895,0.1355198307061753,0.0722528441063973,0,0,0,0,0,0,0
0.1249020278784138,0.1654574948667535,0.1636064026516674,0.1965279141233552,0.2741610373158694,0.1430918248960684,0.0782475020683147,0,0,0,0,0,0,0
0.1270449535102054,0.1621722381927628,0.1601030136314805,0.1989652009450172,0.2844855291382065,0.1441022711516426,0.0589435474230633,0,0,0,0,0,0,0
0.1287544101135597,0.1612790860222002,0.1554038556665188,0.2093642564102733,0.2719318783961833,0.1473757383436227,0.0476649726173686,0,0,0,0,0,0,0
0.1290937500509773,0.1602609102174301,0.1496606958835628,0.2088761538811214,0.2733023987338296,0.1275950091489853,0.0418883739115487,0,0,0,0,0,0,0
0.1233994455887843,0.1618849181317358,0.1470938479858858,0.23514170444048,0.2775983122504039,0.1217836341927552,0.0501961555218137,0,0,0,0,0,0,0
0.1173588630799496,0.1597680797724439,0.1466466306912296,0.2637085440076858,0.2851435112457846,0.127094242201781,0.0617752743807576,0,0,0,0,0,0,0
0.1155383579804913,0.1554922783219827,0.1462962642042817,0.2665769996893379,0.2501230517062192,0.1000977813691187,0.1056539485067893,0,0,0,0,0,0,0
0.1131550591510142,0.1539457562219879,0.144785429168551,0.2636617936811085,0.231978104223035,0.1323961389358866,0.1160792888154997,0,0,0,0,0,0,0
0.1132656444883933,0.1659029677572834,0.1501269752539625,0.247193897724868,0.2281119956696463,0.1289999664923237,0.1187644904070021,0,0,0,0,0,0,0
0.1117869234881958,0.1740488673481087,0.1545967442923278,0.2490309172582186,0.1972340895493197,0.112612411437675,0.1284419614685323,0,0,0,0,0,0,0
0.11715130317587,0.176228939425605,0.1552392693684999,0.2566392224288409,0.1864466783176509,0.0945558988752033,0.1327911155352167,0,0,0,0,0,0,0
0.1209622671954466,0.1682818058990113,0.1557722187060673,0.2750058135137045,0.1871595429814101,0.0762027195107486,0.1183215477317374,0,0,0,0,0,0,0
0.1206265326558722,0.1608584505813395,0.1549924828534752,0.28839703597519,0.1924392015113021,0.0700164738565269,0.1113254007363556,0,0,0,0,0,0,0
0.1199340176768105,0.1578478191892134,0.1512875324489921,0.2962606604610162,0.1956017826991222,0.0513210837048959,0.1239691640215937,0,0,0,0,0,0,0
0.1195552059658916,0.1461096193971222,0.1442296259949458,0.3086065885515649,0.1979311669487739,0.0435948028549931,0.1360771154663453,0,0,0,0,0,0,0
0.1175040769683909,0.1502491651172486,0.1480059230692567,0.3390986836120165,0.1966074164859636,0.0329682122687246,0.1204486599985719,0,0,0,0,0,0,0
0.1149827629608655,0.1509507130982008,0.1484932203784817,0.3450754880856811,0.2134620372506685,0.0553852296550819,0.1353050030325632,0,0,0,0,0,0,0
0.1156409642938211,0.1551901909861648,0.1484947945015562,0.336883497335308,0.2363566319193218,0.0696627646676841,0.1396926046492719,0,0,0,0,0,0,0
0.1155329216176981,0.1641241148457108,0.1486568724106985,0.2872400233326917,0.2063867433092828,0.1140329605661686,0.0922472061120348,0,0,0,0,0,0,0
0.1175236561178701,0.1746459851580672,0.1509511792880294,0.291455950543701,0.2211618325252338,0.1199079616251954,0.1216260622303669,0,0,0,0,0,0,0
0.1204839441826013,0.1751729581730167,0.159112735445642,0.2465637438972363,0.227640214682269,0.1292706313398532,0.1134331049324581,0,0,0,0,0,0,0
0.1213826309351747,0.1727996286527518,0.164591692230826,0.2086185660523903,0.2436081612703967,0.1345375957065241,0.1038884570200728,0,0,0,0,0,0,0
0.1227299825105046,0.1690141666039088,0.1646297536127847,0.1954700352832344,0.2515173794471575,0.1380264006444393,0.0862384101257651,0,0,0,0,0,0,0
0.1228991624030096,0.1660491656047746,0.1613303121703932,0.1947173585538118,0.26215205791296,0.1293740842006405,0.087047654268201,0,0,0,0,0,0,0
0.1184482947603408,0.1649995250821008,0.1591728755301968,0.1953910003421741,0.2686652959375464,0.1397381219625937,0.074766095966341,0,0,0,0,0,0,0
0.1183532394125636,0.162951985393108,0.1570371491701508,0.2012126825216016,0.2694006406094034,0.1413438096048435,0.0570440480270672,0,0,0,0,0,0,0
