distance_hips,distance_leftkneehip,distance_rightkneehip,distance_leftkneeheel,distance_rightkneeheel,distance_leftheelindex,distance_rightheelindex,distance_hips_anomalien,distance_leftkneehips_anomalien,distance_rightkneehips_anomalien,distance_leftkneeheel_anomalien,distance_rightkneeheel_anomalien,distance_leftheelindex_anomalien,distance_rightheelindex_anomalien
0.1306419675510493,0.1676419971882181,0.1520346987017853,0.2407179795867565,0.2797617710159398,0.1410322213326462,0.0719395727746473,0,0,0,0,0,0,0
0.1311369843714111,0.166062819560893,0.1518617015228664,0.2621266556996572,0.2808067709055768,0.1452859994647207,0.0693134947307415,0,0,0,0,0,0,0
0.1330457485606951,0.1645405240910852,0.1532171958876237,0.2610881396929687,0.266702381289241,0.1260131175498952,0.0965400818039065,0,0,0,0,0,0,0
0.1351610018064573,0.1604961321238923,0.15307788319822,0.2703127816311748,0.243597441037177,0.1247675729770418,0.1084935122758232,0,0,0,0,0,0,0
0.135669903171351,0.1558636699164396,0.1614667075004443,0.2705649761258002,0.2362660845223681,0.1520926969056381,0.1265358685346638,0,0,0,0,0,0,0
0.1359050860911521,0.1668658549420766,0.1730561032086766,0.2648316195726482,0.2062192476623637,0.1335242375552854,0.1273339116061248,0,0,0,0,0,0,0
0.1359646157839166,0.1744793163481767,0.1807584726629899,0.2657780007680388,0.192866481610972,0.1142929015455207,0.1223225307455846,0,0,0,0,0,0,0
0.1357182583540271,0.1740365485805217,0.1802819279035771,0.2733088972950458,0.1918029524938674,0.0966415766122134,0.0904099817379591,0,0,0,0,0,0,0
0.1398888524833468,0.1686870982308135,0.1788704417809933,0.2953958940205775,0.194542331210466,0.0801936999240513,0.1198235624172708,0,0,0,0,0,0,0
0.139669864907761,0.166048450696419,0.1785773592831851,0.3046242022912859,0.191769121163576,0.0626775798162146,0.1169706928174207,0,0,0,0,0,0,0
0.1352596232374193,0.1608710043468253,0.1746227765074222,0.3310433356295735,0.1862483593037539,0.0735359949809986,0.1187209931655923,0,0,0,0,0,0,0
0.1329129104405211,0.1594876414794208,0.1670426548891304,0.3444760899669398,0.1823485759590956,0.0685095252614525,0.1199872882502311,0,0,0,0,0,0,0
0.1000443066501806,0.1639598921364036,0.1641258062795681,0.3462161234424432,0.1872931131736172,0.0779022644967288,0.1563824543813792,1,0,0,0,0,0,0
0.1011719371261735,0.1691644028159741,0.1633970977082519,0.3417466446888842,0.2163383843803661,0.0811514291091085,0.1391623125683434,1,0,0,0,0,0,0
0.1085109054696628,0.1799517674117725,0.1599785002523957,0.3154333978581379,0.2320548865405838,0.091790695559387,0.1117330052184317,1,0,0,0,0,0,0
0.1125498887550552,0.1847425417563342,0.1646518222726705,0.3022255239782655,0.2320292659967905,0.1175028841752538,0.1242184233954171,1,0,0,0,0,0,0
0.1200023311860126,0.1715362859570552,0.1628915736639233,0.3020071591148458,0.2376293744095464,0.1334725895613163,0.142630506331478,0,0,0,0,0,0,0
0.124594316391348,0.1848780996959549,0.1740927543366239,0.2264674257527136,0.2581625173676663,0.1455385691655543,0.1519719934137825,0,0,0,0,0,0,0
0.126786705100909,0.1834159710945223,0.1783323088314567,0.2128834265789208,0.2646532866050868,0.1382463078774792,0.0991508059698781,0,0,0,0,0,0,0
0.1279515699192923,0.1602726539713422,0.1715753984311921,0.2027370438291917,0.2447908189065238,0.1035957676052424,0.1545348648483233,0,0,0,0,0,0,0
0.1286467500685616,0.1725540846221852,0.175227679637192,0.2110174960560061,0.2890086517356409,0.1225467743284334,0.0781680658316933,0,0,0,0,0,0,0
