,Unnamed: 0,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
1033,1033.0,0.5010775625705719,0.4471894121676122,-0.06501580122858285,0.9994734227657318,0.6032323837280273,0.4471776497516197,0.06467530131340024,0.9992580711841583,0.4529226720333099,0.6076802718685682,0.0857353284955025,0.9716757237911224,0.6302874982357025,0.6183380419915576,0.11527090892195699,0.8139621317386627,0.40293706953525543,0.7490912824703772,0.2244488932192325,0.9678151607513428,0.6615387499332428,0.7802231512905887,0.15650640195235604,0.871585875749588,0.40309602022171015,0.7788995701517832,0.2293492681346833,0.9590736329555511,0.6761199235916138,0.8074666693988571,0.1578479590825736,0.866463303565979,0.3395464271306991,0.7377965161525184,0.1536772102117539,0.9231230020523071,0.6175603866577148,0.802891494993629,0.06785378605127335,0.8253590166568756
1034,1034.0,0.5042488276958466,0.45441401665503134,-0.0701533700339496,0.9993958175182343,0.5993916690349579,0.45349414767356344,0.06980378692969684,0.9992397427558899,0.4476333409547806,0.6113205063389356,0.1025521643459797,0.9691990613937378,0.6424413919448853,0.6238278979962726,0.1256716232746839,0.8222664892673492,0.39761155843734736,0.7499060779644567,0.2628847248852253,0.9653948247432709,0.6782784461975098,0.7836473487259678,0.1713049001991748,0.8767072260379791,0.39678995311260223,0.7798132497515452,0.2721706181764602,0.9563044011592865,0.6944189965724945,0.8113579884353409,0.17275089211761951,0.8715586066246033,0.3368546664714813,0.7366307983123237,0.19525016844272614,0.9138299524784088,0.6357690691947937,0.8061672172588725,0.0893081091344357,0.822104424238205
1035,1035.0,0.5068926960229874,0.46253193085486044,-0.07280249684117734,0.999363511800766,0.5986669659614563,0.46093310536475607,0.07240052055567504,0.9992551505565643,0.446521133184433,0.6115883398102339,0.12694846466183665,0.9669179916381836,0.6456929445266724,0.6274405057137866,0.15646870061755175,0.8288210034370422,0.4036897122859955,0.7493721991612036,0.3185582552105188,0.964085727930069,0.6968655586242676,0.7832548223377994,0.22908335179090494,0.8832656741142273,0.40639182925224304,0.779167671843983,0.3324056714773178,0.9548852145671844,0.7176007628440857,0.808658613282753,0.23488922789692876,0.8792072534561157,0.3465911895036697,0.7399184713088447,0.25900804810225964,0.906255453824997,0.6618942022323608,0.8090470752758403,0.16544691286981103,0.8235728442668915
1036,1036.0,0.5066560953855515,0.4690936720877324,-0.08170815417543055,0.9993163347244263,0.594713568687439,0.467337028399424,0.08138610003516081,0.9992601573467255,0.4408934563398361,0.61234567642675,0.11937083303928375,0.9636138677597046,0.6396146714687347,0.6304273838704486,0.16268581897020334,0.8345826864242554,0.41206464171409607,0.7520220428539831,0.3026768546551466,0.9613441824913025,0.709160327911377,0.7808942399861148,0.23718211054801935,0.8891837298870087,0.41930098831653595,0.7784033316817057,0.31684600189328194,0.9516007304191589,0.7254683077335358,0.8047310248199234,0.24292281270027155,0.8854412138462067,0.34921687096357346,0.7484088847361976,0.2279220148921013,0.898150622844696,0.6829846799373627,0.8118771038097758,0.17246094346046445,0.8249959349632263
1037,1037.0,0.5036041885614395,0.4704368925600682,-0.0884982079733163,0.999315470457077,0.5797804892063141,0.46864308537574234,0.0881291115656495,0.9992758333683014,0.43739560246467585,0.6148002553032453,0.1162923760712147,0.9625069797039032,0.6301014423370361,0.6298802728360553,0.1602317318320274,0.8418189287185669,0.4260638505220413,0.7570554464890081,0.2642792835831642,0.9623292982578278,0.708156406879425,0.7720381520630649,0.17452994547784326,0.8958249986171722,0.4379202723503113,0.7821569639887583,0.27710415422916407,0.9522808790206908,0.7253003716468811,0.7896625235858689,0.1734082959592342,0.8918794393539429,0.3659537732601166,0.7622661897860938,0.17918205820024016,0.9002907872200012,0.7026623487472534,0.8123589477581401,0.0995460543781519,0.8319460153579712
1038,1038.0,0.4988982379436493,0.47072980468565573,-0.0982618326088413,0.9993368685245514,0.5705663561820984,0.46892269076438375,0.0977279337821528,0.9993004500865936,0.43942075967788696,0.6155302631901319,0.09870471805334097,0.9625592231750488,0.6151929795742035,0.6310946280663867,0.1807100921869278,0.8462159335613251,0.4384310096502304,0.75989641247526,0.1195583306252956,0.9647167026996613,0.7046481370925903,0.766808351123505,0.14766250643879175,0.9017255306243896,0.45193828642368317,0.7840889293398631,0.1201482936739921,0.9550855159759521,0.722657322883606,0.7731388941589127,0.1424144669435918,0.898024320602417,0.3873234987258911,0.7835415610991889,0.03586137760430575,0.9070011973381042,0.7111438512802124,0.8112695238632579,0.07275074161589146,0.8403082489967346
1039,1039.0,0.49519965052604675,0.46956617300802816,-0.1187295243144035,0.9993622899055482,0.568150520324707,0.4679616999778313,0.1180701125413179,0.9993034899234772,0.44422575831413263,0.615899245743614,0.0601737014949322,0.9641490280628204,0.5975661873817444,0.6254593665307422,0.23695451766252515,0.8465957939624786,0.45342905819416046,0.76303441820875,0.07526686042547226,0.9674682915210724,0.6960601806640625,0.744213809812241,0.2167038768529892,0.9045862555503845,0.47220851480960846,0.7887221473898661,0.07343116402626035,0.9580981135368348,0.7127691805362701,0.7531842127624283,0.21286906301975245,0.9017089903354645,0.39452461898326874,0.784651578398841,-0.0145035042660311,0.9143890142440796,0.7009737491607666,0.7859438083214183,0.1625185385346412,0.8471082746982574
1040,1040.0,0.4949290007352829,0.46660680239492996,-0.124479467049241,0.9993985593318939,0.5676805377006531,0.46559092523189016,0.12385307438671585,0.9993017911911011,0.45615896582603455,0.6160703706787641,0.016356877982616397,0.9655781090259552,0.5781235992908478,0.6220746869748492,0.26128213107585907,0.8404857814311981,0.47582143545150757,0.7648699432446081,0.06565926317125555,0.9696857035160065,0.6944138407707214,0.7366862498165897,0.3271988779306412,0.902186781167984,0.49371494352817535,0.7915341157164347,0.06667295750230545,0.960540235042572,0.706245094537735,0.7450001970115433,0.33289308845996857,0.9032281637191772,0.4220011234283447,0.786082596512931,-0.032372161746025044,0.9201246500015259,0.6786765456199646,0.7779657266182323,0.280013769865036,0.8487782776355743
1041,1041.0,0.49234214425086975,0.46012849276358236,-0.12568319030106065,0.9994418323040009,0.564714640378952,0.45958817125888296,0.1250991467386484,0.9993301033973694,0.46763908863067627,0.6160717713879164,-0.0208861343562603,0.9665571451187134,0.5578838288784027,0.6174482042497058,0.2404849529266357,0.8288626074790955,0.4967516213655472,0.7670799344612677,0.05398852890357375,0.9710349440574646,0.6456121802330017,0.7340767584683231,0.3475997596979141,0.8956476449966431,0.5117438286542892,0.7934074897017253,0.0567747061140835,0.9624605178833008,0.6606718897819519,0.746223641950203,0.3551682382822037,0.8995475172996521,0.4541673064231872,0.7911509582721168,-0.043499317020177855,0.925495445728302,0.6317461431026459,0.7810845396561046,0.28711701929569244,0.8505997359752655
1042,1042.0,0.4930625706911087,0.45614351992899527,-0.13091385737061495,0.9994692504405975,0.5652471780776978,0.4559976023587746,0.13044546917080876,0.9993433952331543,0.4741639941930771,0.6159023749874647,-0.034771075472235694,0.9680804014205933,0.5567995607852936,0.613375776500072,0.24091215431690216,0.8107629418373108,0.5303661525249481,0.760116800649317,0.07192883128300309,0.9713700711727142,0.5906260013580322,0.7429335020424656,0.38725733757019043,0.8841480910778046,0.5540081709623337,0.7799898583140147,0.0778590657282621,0.9645160734653473,0.5989591181278229,0.7649131253543625,0.39682522416114807,0.8911196887493134,0.5125594288110733,0.7897862503253394,-0.01953770592808725,0.9295187890529633,0.547423779964447,0.7815473101181407,0.32686102390289307,0.8474892973899841
