,LEFT_HIP_x_back,RIGHT_HIP_x_back,LEFT_KNEE_x_back,RIGHT_KNEE_x_back,LEFT_ANKLE_x_back,RIGHT_ANKLE_x_back,LEFT_HEEL_x_back,RIGHT_HEEL_x_back,LEFT_FOOT_INDEX_x_back,RIGHT_FOOT_INDEX_x_back,LEFT_HIP_x_site,RIGHT_HIP_x_site,LEFT_KNEE_x_site,RIGHT_KNEE_x_site,LEFT_ANKLE_x_site,RIGHT_ANKLE_x_site,LEFT_HEEL_x_site,RIGHT_HEEL_x_site,LEFT_FOOT_INDEX_x_site,RIGHT_FOOT_INDEX_x_site,LEFT_HIP_y_combined,RIGHT_HIP_y_combined,LEFT_KNEE_y_combined,RIGHT_KNEE_y_combined,LEFT_ANKLE_y_combined,RIGHT_ANKLE_y_combined,LEFT_HEEL_y_combined,RIGHT_HEEL_y_combined,LEFT_FOOT_INDEX_y_combined,RIGHT_FOOT_INDEX_y_combined
0,0.462871789932251,0.588416576385498,0.4612394273281097,0.5601316094398499,0.4736999273300171,0.5429519414901733,0.479408711194992,0.5362955331802368,0.4837923943996429,0.5264403223991394,0.5823364853858948,0.5535356998443604,0.695183515548706,0.4807131290435791,0.8561630845069885,0.4086304903030395,0.9111638069152832,0.4320112466812134,0.8401049375534058,0.3172834515571594,0.431391944027569,0.4300820722051386,0.5968012973318884,0.5880044569384377,0.7499591146702244,0.7416379649386422,0.7697002833148879,0.7727509534418517,0.7919392102004157,0.7533704922942818
1,0.4627105891704559,0.5887753963470459,0.4576564133167267,0.5582976937294006,0.4737060368061065,0.5384863018989563,0.4794022142887115,0.5348309278488159,0.480831116437912,0.5262399315834045,0.5802181959152222,0.5464646220207214,0.6930307745933533,0.4791803956031799,0.8549287915229797,0.4124112129211426,0.9070830941200256,0.4335566163063049,0.839263379573822,0.3111122548580169,0.43118295524182526,0.43033482570130865,0.5953403576861211,0.5875136126887124,0.7501676415199711,0.7427365381464974,0.7700758521816177,0.7738631165087158,0.8050865643263923,0.7579255984573067
2,0.4625850021839142,0.5889142155647278,0.4546458423137665,0.558157205581665,0.4729097485542297,0.5323387980461121,0.4762351214885711,0.5287532210350037,0.4788676500320434,0.5251675248146057,0.5753702521324158,0.543549120426178,0.6758440136909485,0.4796121716499328,0.8636466264724731,0.4089916348457336,0.9097331166267396,0.4267839789390564,0.8577888011932373,0.309333860874176,0.4312986478573342,0.4307927383847956,0.5952293738375494,0.5884670783888619,0.7447407876247837,0.7434973914370553,0.7627458517810745,0.7740246748983795,0.7998705618620978,0.7569409595279396
3,0.4626963138580322,0.5890445709228516,0.454760879278183,0.5580053329467773,0.4720213115215301,0.5317701697349548,0.473182201385498,0.5289819836616516,0.4728135764598846,0.5215013027191162,0.560112476348877,0.5436863303184509,0.6454496383666992,0.4796331822872162,0.8766147494316101,0.4171331822872162,0.924266278743744,0.4361462891101837,0.8959052562713623,0.3517928421497345,0.43470219228329854,0.43285686213452856,0.5949921175490209,0.5934183170210641,0.7331427966350986,0.7519470650897042,0.7461795752307815,0.7797046697199279,0.791956912779914,0.7757713185100258
4,0.4626915752887726,0.5907821655273438,0.4549071192741394,0.5579919219017029,0.4681040942668915,0.5334953665733337,0.4706881046295166,0.5382795929908752,0.4649466276168823,0.5210644006729126,0.5527861714363098,0.5388540029525757,0.6264012455940247,0.4796605408191681,0.8806169033050537,0.4704048633575439,0.9321073293685912,0.4901801645755768,0.9226656556129456,0.3625740706920624,0.4444292083746454,0.44382581550557654,0.6011440321455785,0.5971139242064278,0.7223799859280063,0.7583852905974404,0.7299619858524246,0.7857700085699493,0.7727359049559699,0.7760485993175209
5,0.4625066816806793,0.5907576084136963,0.4550141394138336,0.557034969329834,0.4664484858512878,0.5337111353874207,0.468504399061203,0.538103461265564,0.4641676545143127,0.521183967590332,0.5521486401557922,0.5392857789993286,0.5796143412590027,0.4846581816673279,0.8685136437416077,0.5093119144439697,0.9111303687095642,0.5374400019645691,0.9204767942428588,0.4086895287036896,0.4628575191265603,0.4610350920625452,0.613866285945017,0.6047113706480782,0.7163811360592319,0.7614092428431527,0.7255053465625686,0.7935069596826965,0.7532021813632117,0.7779255793838203
6,0.4621905982494354,0.5906603336334229,0.4540833830833435,0.5536221861839294,0.4752935767173767,0.5236436724662781,0.4827728867530823,0.5245085954666138,0.4647217392921448,0.5171257257461548,0.553004264831543,0.5464701056480408,0.525478184223175,0.5063844323158264,0.8319335579872131,0.5584434270858765,0.8702401518821716,0.5952551364898682,0.9102426767349244,0.4510850608348846,0.4683512494331857,0.4657334579892878,0.6173332497130224,0.6137902309309762,0.7074938451046421,0.7778341669783608,0.7159684245845718,0.8043577468454772,0.7453785054923163,0.7883997545985878
7,0.4626123011112213,0.5907043218612671,0.4542255103588104,0.5536910891532898,0.4735442698001861,0.5245519280433655,0.4919418394565582,0.5252413153648376,0.4632558822631836,0.5097974538803101,0.5535873770713806,0.5539613962173462,0.5135374069213867,0.5328116416931152,0.7995965480804443,0.6082854270935059,0.8386169672012329,0.6506642699241638,0.8743488788604736,0.5066578984260559,0.47461745593610016,0.4738469763465647,0.6249149903307745,0.6284956802737038,0.7057422732109501,0.7863870758757607,0.7173100357314987,0.8110677695333892,0.7421465628386603,0.7975674556045235
8,0.462605357170105,0.5907971858978271,0.4532883465290069,0.5537171363830566,0.4731326401233673,0.5253148078918457,0.5012204051017761,0.5304996371269226,0.46143439412117,0.5106592178344727,0.5546775460243225,0.5591158866882324,0.4933409094810486,0.564407467842102,0.7526696920394897,0.6616851091384888,0.7980929613113403,0.7056087851524353,0.790998101234436,0.557981550693512,0.4761468962198755,0.47705676097352545,0.621469543839533,0.6349847187411111,0.7050320838684513,0.7950899500594155,0.7187939827701492,0.8202303147375518,0.7491843216658698,0.8089083717612923
9,0.4624854028224945,0.5897700190544128,0.4531724154949188,0.5497772097587585,0.4743001163005829,0.5261791944503784,0.4980166852474212,0.5338519215583801,0.4618510901927948,0.510159969329834,0.5562511086463928,0.5694657564163208,0.4741620719432831,0.5996260046958923,0.7106747627258301,0.7058121562004089,0.7690481543540955,0.7486677169799805,0.7775957584381104,0.6422854661941528,0.4729951516157647,0.4743315770097498,0.6174498065958807,0.6396687199484627,0.7085393403763248,0.7987567383990304,0.7169304435512466,0.8255475258886749,0.7464892082453833,0.8093283162860573
10,0.4622333347797394,0.5895479917526245,0.4544613361358642,0.5522332191467285,0.474787175655365,0.5320093035697937,0.4957239925861358,0.5407461524009705,0.4580304324626922,0.5122620463371277,0.5551092624664307,0.5840047597885132,0.4590905010700226,0.6202136874198914,0.6676036715507507,0.7484499216079712,0.7238878011703491,0.7959867119789124,0.6352939605712891,0.6964683532714844,0.4653791830307504,0.46653596002538245,0.6043827101240942,0.6282341350924294,0.7266057466263248,0.7823825378165261,0.7440238838455123,0.8032889461576873,0.7736615650893317,0.807589946821183
11,0.4593565464019775,0.5879698991775513,0.4544801712036133,0.5579859018325806,0.4756417870521545,0.537103533744812,0.4926902949810028,0.5411556959152222,0.4581146240234375,0.5309200286865234,0.5555654764175415,0.589545488357544,0.4529109895229339,0.6358553171157837,0.6163883209228516,0.7848607897758484,0.676858127117157,0.8329956531524658,0.5438953042030334,0.7355095148086548,0.4574698105818292,0.46054698962647955,0.5977399214754888,0.6175085772883218,0.7418647145027591,0.7802083689913766,0.7622643356582565,0.8061291670858795,0.7806418650389777,0.8087401674537361
12,0.457804799079895,0.5869532227516174,0.4548026621341705,0.5613370537757874,0.4795202314853668,0.5435066223144531,0.4925051033496856,0.5415790677070618,0.4658099114894867,0.5510422587394714,0.5503799915313721,0.5896434187889099,0.4556052982807159,0.6577863693237305,0.5493881702423096,0.8205375671386719,0.5812072157859802,0.8679627180099487,0.4456197023391723,0.7916079163551331,0.44527192864480225,0.4466950787969355,0.5924674436102697,0.6062570382963937,0.7570679818386509,0.7703108389124886,0.7835513596794051,0.7955198979437286,0.7854573242903815,0.8103416548518837
13,0.4578263461589813,0.5875879526138306,0.4560571312904358,0.5631977319717407,0.4800677299499511,0.5588133335113525,0.4917036294937134,0.5525710582733154,0.472235769033432,0.5584414005279541,0.546744167804718,0.5987640023231506,0.4607815444469452,0.6758068799972534,0.4875795841217041,0.8433876037597656,0.5081454515457153,0.889865517616272,0.3714776635169983,0.8284668326377869,0.4341561988359948,0.43510231811482947,0.5926624402056524,0.5947899689089577,0.7634886537785007,0.7606918115363137,0.7934649830123824,0.785590568786853,0.7819435708762275,0.8018950210361183
