,LEFT_HIP_x_back,RIGHT_HIP_x_back,LEFT_KNEE_x_back,RIGHT_KNEE_x_back,LEFT_ANKLE_x_back,RIGHT_ANKLE_x_back,LEFT_HEEL_x_back,RIGHT_HEEL_x_back,LEFT_FOOT_INDEX_x_back,RIGHT_FOOT_INDEX_x_back,LEFT_HIP_x_site,RIGHT_HIP_x_site,LEFT_KNEE_x_site,RIGHT_KNEE_x_site,LEFT_ANKLE_x_site,RIGHT_ANKLE_x_site,LEFT_HEEL_x_site,RIGHT_HEEL_x_site,LEFT_FOOT_INDEX_x_site,RIGHT_FOOT_INDEX_x_site,LEFT_HIP_y_combined,RIGHT_HIP_y_combined,LEFT_KNEE_y_combined,RIGHT_KNEE_y_combined,LEFT_ANKLE_y_combined,RIGHT_ANKLE_y_combined,LEFT_HEEL_y_combined,RIGHT_HEEL_y_combined,LEFT_FOOT_INDEX_y_combined,RIGHT_FOOT_INDEX_y_combined
0,0.4818750023841858,0.6328737139701843,0.4865680932998657,0.6136487722396851,0.5011773705482483,0.6045300960540771,0.5007118582725525,0.599490761756897,0.4956332743167877,0.5927178263664246,0.4225392937660217,0.4556579887866974,0.2965522110462188,0.4996011853218078,0.3149124681949615,0.5426701307296753,0.3393420577049255,0.57047039270401,0.2025949656963348,0.4340029954910278,0.4378277960085578,0.43986084149296617,0.5854159583824456,0.6015922159750373,0.7473802343920518,0.7692356225223044,0.7770942017584875,0.7962481924451549,0.7559924835337122,0.7779471691321586
1,0.486247718334198,0.6328769326210022,0.4872113168239593,0.6145178079605103,0.5018107295036316,0.6044595837593079,0.5010786056518555,0.5989124178886414,0.5013503432273865,0.6044217348098755,0.4248640537261963,0.4716662466526031,0.2967149019241333,0.5004952549934387,0.3154532313346863,0.5448437929153442,0.3422161936759949,0.5707542896270752,0.2085947692394256,0.446548193693161,0.4364337178730674,0.43781141028817033,0.583599536635238,0.6019351512987525,0.7433376089648057,0.7694961544246176,0.7710634932070807,0.7964556464112956,0.7544239873064478,0.784526240415499
2,0.4867147803306579,0.6330143213272095,0.4888840913772583,0.614710807800293,0.5012996196746826,0.605488657951355,0.4992124736309051,0.5988816618919373,0.5037937760353088,0.6169338226318359,0.4270175099372864,0.4820231199264526,0.2976801693439483,0.5140894055366516,0.2715426683425903,0.5678520798683167,0.2939085066318512,0.5952187776565552,0.1444662511348724,0.4970552921295166,0.43778236236807777,0.4396584092181477,0.5846121301430047,0.604573074062577,0.7409266308859636,0.7700012143821219,0.7675250634699896,0.7975473054803569,0.7486468965185602,0.7857366617392753
3,0.4884293675422668,0.6328496932983398,0.4908925890922546,0.6148040890693665,0.4988128244876861,0.6065760850906372,0.4937787055969238,0.5988680720329285,0.5042062997817993,0.6142649054527283,0.4276127219200134,0.479630708694458,0.305504709482193,0.5299044847488403,0.2367950528860092,0.5997949242591858,0.2503629922866821,0.634397566318512,0.1108287051320076,0.5186963677406311,0.43952648368117286,0.4406450449031148,0.5885015716331781,0.6079952151377113,0.7344929353312303,0.7745799537868002,0.7612551316767767,0.8018602677739818,0.741600167192312,0.7934118922423575
4,0.4902622401714325,0.6328070759773254,0.4918642938137054,0.6157174110412598,0.4982800483703613,0.6103023290634155,0.4926573634147644,0.5994043350219727,0.5067567825317383,0.6189126372337341,0.4264649450778961,0.4800252318382263,0.3113143444061279,0.5452821850776672,0.2174732238054275,0.6322498321533203,0.2245980352163314,0.6609104871749878,0.0922683551907539,0.5465146899223328,0.44411091532942726,0.44422887847836356,0.5914809992092431,0.6087635786135108,0.7322761789873887,0.7752179917067984,0.7597355410605505,0.8031080612100322,0.7330955380571802,0.7973797138404105
5,0.49082151055336,0.6327542066574097,0.4939161539077759,0.6139040589332581,0.498368889093399,0.6106901168823242,0.4927294254302978,0.6003744602203369,0.5076823830604553,0.6170897483825684,0.4273708462715149,0.4763426184654236,0.3166411519050598,0.5521218180656433,0.2154167145490646,0.6554689407348633,0.2238675653934478,0.6878443360328674,0.0948831662535667,0.5664363503456116,0.4462720456385322,0.44602870033200126,0.5935016264694513,0.6085822612841041,0.7337925211504747,0.7747532542914847,0.7613606915026739,0.8024107464708049,0.7337555998934229,0.8011391874026511
6,0.4907539188861847,0.6327123045921326,0.4943832457065582,0.6146374344825745,0.4993517696857452,0.6142617464065552,0.4933626055717468,0.6032232642173767,0.5113042593002319,0.6255757808685303,0.4249341189861297,0.476072758436203,0.3153152167797088,0.5533536672592163,0.2239186465740203,0.6685512661933899,0.2353428155183792,0.7036814093589783,0.0930640622973442,0.5890632271766663,0.4488192501330085,0.44833635375912523,0.5976549377220453,0.6081821353037269,0.7380102352217485,0.7716435309619406,0.7654998764544562,0.7975248047269542,0.7360865289343317,0.7989256795119498
7,0.4899123609066009,0.6306481957435608,0.4952609539031982,0.6173604130744934,0.5005635619163513,0.6230040788650513,0.4946684241294861,0.6092766523361206,0.5147457718849182,0.6373699903488159,0.4233662188053131,0.4732252657413482,0.3143996000289917,0.5494760870933533,0.2351789027452469,0.6843147277832031,0.2495855540037155,0.7378808856010437,0.104421854019165,0.6208368539810181,0.4494039120936103,0.4482432960074696,0.5987250199096978,0.6072680384714515,0.7404688672140886,0.768389713403652,0.7678296432047919,0.7926755198396404,0.7386000270021875,0.7991970296572898
8,0.4871137738227844,0.6259349584579468,0.4952223598957062,0.6233177781105042,0.5005608797073364,0.6329565644264221,0.4947704076766968,0.6168606877326965,0.5142741203308105,0.6502665877342224,0.4173070192337036,0.4615733325481415,0.3137590885162353,0.5478940606117249,0.2380649447441101,0.6878144145011902,0.2693746089935303,0.7423414587974548,0.1132190153002739,0.6505712270736694,0.44932456341025306,0.4480524270337377,0.5984176983612359,0.6071123213369758,0.7446823493555833,0.7627054270476797,0.7706571981459692,0.7838682183183391,0.7502662653101404,0.8005713041495536
9,0.479937732219696,0.6213979721069336,0.4951871037483215,0.6243387460708618,0.5032996535301208,0.6375365257263184,0.4994575679302215,0.620622992515564,0.5137470960617065,0.6531030535697937,0.4111229181289673,0.4444519877433777,0.3097968399524688,0.521609902381897,0.2725400924682617,0.6864296793937683,0.3061635196208954,0.7403346300125122,0.1622612178325653,0.6623432040214539,0.45195399251219703,0.44964166567738384,0.5993752171772302,0.6092718870241554,0.7514931933001329,0.7579849179954031,0.7785404190569952,0.7746508964456279,0.7614573353899439,0.7999121661853049
