,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_z,LEFT_HIP_vis,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_z,RIGHT_HIP_vis,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_z,LEFT_KNEE_vis,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_z,RIGHT_KNEE_vis,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_z,LEFT_ANKLE_vis,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_z,RIGHT_ANKLE_vis,LEFT_HEEL_x,LEFT_HEEL_y,LEFT_HEEL_z,LEFT_HEEL_vis,RIGHT_HEEL_x,RIGHT_HEEL_y,RIGHT_HEEL_z,RIGHT_HEEL_vis,LEFT_FOOT_INDEX_x,LEFT_FOOT_INDEX_y,LEFT_FOOT_INDEX_z,LEFT_FOOT_INDEX_vis,RIGHT_FOOT_INDEX_x,RIGHT_FOOT_INDEX_y,RIGHT_FOOT_INDEX_z,RIGHT_FOOT_INDEX_vis
1234,0.3097928762435913,0.5052553415298462,-0.23116937279701233,0.9992542862892151,0.3489353656768799,0.5035404562950134,0.23138892650604248,0.9969865679740906,0.2537565529346466,0.624706506729126,-0.14382317662239075,0.9709930419921875,0.401662677526474,0.6207879185676575,0.3254249095916748,0.6498019099235535,0.2465095818042755,0.7644222378730774,-0.036293286830186844,0.9918290972709656,0.5964524745941162,0.6910931468009949,0.4437461197376251,0.8794055581092834,0.27241629362106323,0.7903807163238525,-0.03354662284255028,0.9827243685722351,0.6437472701072693,0.6858975887298584,0.4522738754749298,0.9055995345115662,0.13427820801734924,0.7746495604515076,-0.17872974276542664,0.9883627891540527,0.6045301556587219,0.7519814968109131,0.3964180052280426,0.9042066335678101
1235,0.3103279769420624,0.5127730369567871,-0.23667466640472412,0.9992454648017883,0.3469947278499603,0.5103866457939148,0.23680506646633148,0.9966884255409241,0.2503069341182709,0.6254135966300964,-0.14811262488365173,0.97072434425354,0.3734998404979706,0.6285069584846497,0.3212165832519531,0.6489954590797424,0.28139790892601013,0.7633196115493774,-0.0394340381026268,0.9922386407852173,0.5768827795982361,0.6849058866500854,0.43747439980506897,0.8812767863273621,0.310857355594635,0.7858556509017944,-0.03367634490132332,0.9836122393608093,0.6250848770141602,0.6787647604942322,0.4482979476451874,0.9106701016426086,0.18375015258789062,0.788821816444397,-0.17353005707263947,0.9888358116149902,0.601843535900116,0.7492222189903259,0.4058775305747986,0.9061912298202515
1236,0.336536169052124,0.5185585618019104,-0.2374604046344757,0.9992662668228149,0.3486507534980774,0.5156897306442261,0.2374899983406067,0.9966704249382019,0.2534722685813904,0.6330297589302063,-0.14971135556697845,0.971581220626831,0.30863291025161743,0.629084587097168,0.2445586621761322,0.6531957983970642,0.3215460479259491,0.7656635642051697,-0.04238579422235489,0.9926905035972595,0.5579794645309448,0.681056559085846,0.41397956013679504,0.8840800523757935,0.3603786826133728,0.7850649952888489,-0.036133214831352234,0.9842711687088013,0.6057889461517334,0.6760595440864563,0.43663981556892395,0.9149563908576965,0.22602181136608124,0.7928995490074158,-0.17116807401180267,0.9894917011260986,0.576427161693573,0.7452147603034973,0.39171281456947327,0.909200131893158
1237,0.3613962233066559,0.5175216794013977,-0.2374299168586731,0.9993172287940979,0.3591877222061157,0.5156462788581848,0.23737867176532745,0.9968184232711792,0.26476186513900757,0.6384281516075134,-0.19383718073368073,0.9727073311805725,0.29808223247528076,0.6299741864204407,0.2268211990594864,0.6452324390411377,0.3833416700363159,0.7657097578048706,-0.11206364631652832,0.993039608001709,0.5207199454307556,0.6838558316230774,0.3827943503856659,0.8777670860290527,0.4217551648616791,0.7852535247802734,-0.10811010748147964,0.9843517541885376,0.5636807084083557,0.6827377080917358,0.3992469310760498,0.9135503172874451,0.30096736550331116,0.7917571663856506,-0.2250855565071106,0.9900285005569458,0.5641769766807556,0.7444714307785034,0.3820584714412689,0.907725989818573
1238,0.36416488885879517,0.5174200534820557,-0.2417033463716507,0.9993782043457031,0.36540812253952026,0.5147820115089417,0.2415761649608612,0.9970619678497314,0.2706908583641052,0.6400913000106812,-0.2701007127761841,0.9731212258338928,0.27433067560195923,0.6328434348106384,0.23401375114917755,0.6180145740509033,0.42870786786079407,0.7630345225334167,-0.20787407457828522,0.9929585456848145,0.46360933780670166,0.6881762742996216,0.483773797750473,0.8549584150314331,0.465225487947464,0.7832935452461243,-0.20588500797748566,0.982562243938446,0.5129133462905884,0.6888540983200073,0.5042173266410828,0.9014027118682861,0.3586909770965576,0.789852499961853,-0.3294380009174347,0.9900639057159424,0.44838273525238037,0.7419208288192749,0.5020881295204163,0.8985136151313782
1239,0.37670254707336426,0.5169708728790283,-0.22609330713748932,0.9994038939476013,0.3642888069152832,0.5141646862030029,0.22567331790924072,0.9972310066223145,0.3265051245689392,0.6403467059135437,-0.2309456616640091,0.9744638204574585,0.2512592077255249,0.6218559741973877,0.10847075283527374,0.6376630067825317,0.47091439366340637,0.7568561434745789,-0.19128219783306122,0.9925342202186584,0.4198872745037079,0.6943918466567993,0.31815317273139954,0.8489595651626587,0.5181611776351929,0.776731550693512,-0.1919664591550827,0.9786444306373596,0.45748502016067505,0.7056725025177002,0.3355584442615509,0.8921061754226685,0.3997015655040741,0.7884058356285095,-0.2756517827510834,0.9896272420883179,0.3877209722995758,0.7498283982276917,0.29447394609451294,0.894890546798706
1240,0.37427932024002075,0.5120317935943604,-0.2233666032552719,0.9994412064552307,0.3590985834598541,0.5109890103340149,0.22290779650211334,0.9974624514579773,0.39545732736587524,0.639704704284668,-0.21741905808448792,0.9768103957176208,0.2358132302761078,0.6078150868415833,0.10756231844425201,0.6693083643913269,0.5225333571434021,0.7567834258079529,-0.16090942919254303,0.9929496049880981,0.3649537265300751,0.7084387540817261,0.29554587602615356,0.8589035868644714,0.5687218308448792,0.7733837962150574,-0.1610884964466095,0.97816002368927,0.3934992849826813,0.7267623543739319,0.3057112395763397,0.8950785398483276,0.44522643089294434,0.788090705871582,-0.2422153651714325,0.9901072382926941,0.27155956625938416,0.7551817297935486,0.2441405951976776,0.9011246562004089
1241,0.3733908534049988,0.5026493668556213,-0.24260632693767548,0.9994674921035767,0.3589489459991455,0.5044980645179749,0.24199682474136353,0.9976650476455688,0.4250505268573761,0.6389296650886536,-0.21714580059051514,0.9789592623710632,0.24137373268604279,0.6059967875480652,0.16441243886947632,0.69713294506073,0.5646771192550659,0.7479620575904846,-0.13865680992603302,0.9934457540512085,0.30405616760253906,0.732681155204773,0.334263414144516,0.870419442653656,0.6037203669548035,0.7613781690597534,-0.1397920697927475,0.9780632853507996,0.32867205142974854,0.7604146599769592,0.34485048055648804,0.9005751609802246,0.49297773838043213,0.7903016805648804,-0.23750273883342743,0.9906470775604248,0.20536686480045319,0.7594408392906189,0.29017141461372375,0.9082333445549011
1242,0.3700108528137207,0.4951912760734558,-0.23976771533489227,0.9994637370109558,0.36076274514198303,0.4974275529384613,0.23890253901481628,0.9977784752845764,0.43854600191116333,0.6261253952980042,-0.16168001294136047,0.9808677434921265,0.2579070031642914,0.606453537940979,0.3191397488117218,0.7184997797012329,0.5832563042640686,0.7329663038253784,0.007017878349870443,0.9938429594039917,0.2384413331747055,0.7403099536895752,0.44744426012039185,0.8810138702392578,0.6276811361312866,0.74249267578125,0.019420471042394638,0.9774200320243835,0.2538236379623413,0.7703880667686462,0.4510980546474457,0.9042174220085144,0.5424473285675049,0.7895506024360657,-0.11257370561361313,0.9910701513290405,0.15519115328788757,0.7528112530708313,0.369409441947937,0.9150751829147339
1243,0.3675098121166229,0.4938511550426483,-0.23775722086429596,0.9994663000106812,0.350492388010025,0.49708837270736694,0.23676590621471405,0.9979302883148193,0.4393591582775116,0.6187925934791565,-0.16795676946640015,0.9825555682182312,0.26445505023002625,0.6087124347686768,0.3153776228427887,0.7388646006584167,0.6029781103134155,0.7210237979888916,-0.028785785660147667,0.9942436814308167,0.21308362483978271,0.7438575029373169,0.4270254373550415,0.8915119767189026,0.650481104850769,0.7271756529808044,-0.019309675320982933,0.9773765206336975,0.221412792801857,0.773257315158844,0.44823938608169556,0.9095879793167114,0.5765264630317688,0.7892665266990662,-0.14802400767803192,0.9915493130683899,0.09535904973745346,0.7488716244697571,0.3367404639720917,0.9220163822174072
