distance_hips,distance_leftkneehip,distance_rightkneehip,distance_leftkneeankle,distance_rightkneeankle,distance_leftkneeheel,distance_rightkneeheel,distance_leftankleindex,distance_rightankleindex,distance_leftheelindex,distance_rightheelindex
0.11816375602612761,0.16380960712861645,0.16343211491610596,0.18113531139387973,0.14714314864424258,0.21595441219141973,0.16929540763804332,0.10644623608764825,0.10087706141930314,0.13059413050894245,0.11468359908608894
0.119570206486797,0.16548825585087676,0.15866322985892972,0.1873324456478672,0.16131610371714136,0.22298224382654933,0.17629209699713527,0.10571816492130724,0.0818485654982502,0.13535878674397256,0.09683481474341574
0.12007890558001674,0.17332991372503287,0.15870111931926645,0.1875495657120966,0.1701144124460131,0.22646923302157806,0.17951147822972424,0.10313500690523472,0.09472206671222572,0.13787265642738214,0.11151454029095895
0.12004696504190586,0.17673349844020006,0.16150705692785186,0.19794260009095566,0.16405604933552023,0.23995411353656154,0.17382800754380445,0.10759966014358939,0.10826600706511369,0.14530140678204012,0.12753659646857446
0.11859705696096202,0.17675021737661326,0.1632697179264551,0.20957296576556977,0.15720150555682688,0.2518142368440082,0.17026088503478018,0.09904923152942602,0.11014339770125087,0.13584803879067311,0.1265729480236151
0.1195766742614386,0.17477799640515287,0.16515293480586682,0.21784459582047716,0.14516825028588232,0.26169044856161444,0.16255218270607433,0.08962270226765626,0.10518458898307577,0.12613889666645126,0.12246270906604799
0.12053467137715125,0.16839375479803387,0.16030909220338432,0.22382965343050212,0.14206303199537798,0.27328386994062276,0.16534078240857544,0.07116765539986002,0.09865372504334652,0.11024845111401858,0.11711404690148558
0.11759559964466762,0.1563273050934365,0.15689701618218094,0.23859935377954442,0.14351454853030396,0.2897478745473177,0.17192061778930243,0.05584379243185809,0.09654415040838006,0.0870871532173669,0.12222397901644394
0.11515766292163865,0.14526388405836038,0.1438333486679836,0.27242804532483683,0.14743418382563817,0.31705057251925384,0.1745076759950819,0.05717623132236551,0.09276229986044121,0.06917176492204351,0.11833022790694595
0.11425968189235,0.14742339813352998,0.14396920400110344,0.2905557398180609,0.15227068906289903,0.3500579420381505,0.18019417667339083,0.055772968730616324,0.09864829387953572,0.0868871824643652,0.1205939118135363
0.11660786448968655,0.15105356119137367,0.14636669076845266,0.26721643549966495,0.1554905264286369,0.3272783523895334,0.18555128714479427,0.05489371446013896,0.10037379018921223,0.07428928595196561,0.12895579772652746
0.11865577203580545,0.15554380328499304,0.14915997248256477,0.2505537587861556,0.16231407460179179,0.3047603349133061,0.20014711566497395,0.049560431993712045,0.10114296791047386,0.07352884791577083,0.13789602842016477
0.12242076600529381,0.163033396094004,0.1507067664636992,0.22071902764792384,0.1638648034014648,0.28307449447636573,0.2005953345802742,0.04486093240448001,0.08865302805883106,0.07302080538989245,0.11870744820166884
0.1258472060629444,0.1740938955507461,0.1517647579682143,0.2051465238836703,0.1579863338678982,0.25169945689423845,0.19399232193543275,0.07895770451075597,0.09312085046397298,0.11061417968753484,0.12493569667292051
0.12862848945574762,0.18007849607894028,0.15476439706897496,0.19053556866095667,0.15668374391147263,0.23421010287924876,0.19172954703234646,0.09101091278098762,0.10302498738144739,0.12460937951378247,0.13117601846286323
0.13176750387768754,0.1776488137054504,0.1586346441435701,0.1651432101900624,0.16238912442613257,0.1978841581978784,0.19744388719057576,0.09690387920045274,0.10120402373818588,0.11826343718425145,0.1272030143588057
0.13322544236272277,0.17538522785905133,0.1621928321193546,0.15486066149518984,0.17325354400949333,0.18190338440072595,0.21000139184522257,0.10519256118762428,0.10451456034255266,0.12679187751660284,0.13385829017213788
0.13265461837779494,0.17356238129362328,0.16960469904198308,0.16835835964259827,0.17703204831313732,0.1872116189250308,0.21113624579735696,0.11729414965881761,0.09360007998741135,0.13786849537832654,0.11853960811427826
0.13375003094004154,0.17207031638547865,0.16950022125004885,0.17827717517669814,0.17958721894774532,0.19425526088613415,0.2150905353973031,0.13089063441334264,0.0962548962614037,0.14881817039096046,0.12519720821627373
0.13387922357153137,0.17315714258686316,0.1692020532707687,0.16981121149847206,0.1887105652874689,0.18715051723698045,0.2291561823475371,0.12990837565752494,0.09789564832172877,0.14652616453966322,0.13237055059519423
0.1378363771035749,0.17716476976614473,0.16508641864972626,0.1613912588680239,0.1982123415110581,0.18009339880548153,0.24209317909029626,0.12538413510594704,0.08929244429161741,0.1464949151499918,0.12913052183402854
0.1364525961217641,0.18048090599255825,0.16152397387965436,0.15316372221751104,0.20715158456432967,0.17304301882456585,0.25286204906062054,0.11335404874621997,0.08245737882878958,0.13989738964563236,0.12383795091273073
0.1350103497312608,0.17973868991824388,0.15791995380360901,0.14933194750070813,0.21252499320068027,0.173862696208834,0.26197295419283134,0.10665814623539598,0.06782230615371086,0.13408784612236935,0.10851393183723004
