distance_hips,distance_leftkneehip,distance_rightkneehip,distance_leftkneeankle,distance_rightkneeankle,distance_leftkneeheel,distance_rightkneeheel,distance_leftankleindex,distance_rightankleindex,distance_leftheelindex,distance_rightheelindex
0.13232454866784613,0.14538193685811054,0.15215514166423905,0.23226684099376546,0.1925244404658874,0.2756149997757836,0.2335315785997809,0.06135156043707143,0.08850581514601058,0.05840119865156382,0.11646276568706092
0.1322163077165679,0.1454553281061554,0.15411952388333044,0.2346188981421872,0.1843098755324173,0.28431417410911924,0.2268768026284691,0.06298616765814788,0.0867681514045811,0.04288627871362818,0.11728112105552585
0.13291370717313056,0.152978145888522,0.15449449305986532,0.22776968427817745,0.1880931753288785,0.27633084283782233,0.23889057199266256,0.0597475531056268,0.047169700284094014,0.055998443847208305,0.0834889783779755
0.1329680311048944,0.1646859637145209,0.16314409046639883,0.20800820324572822,0.18811710879367005,0.253314558255996,0.2371424499722311,0.06994398182915945,0.054120193691752416,0.09279149125155682,0.08641316081146767
0.13001937122141652,0.16898503506325654,0.17278859179390413,0.18029495348746258,0.2001573028967151,0.2241767592430143,0.24781551579796438,0.0915955483435382,0.05693909137505762,0.11707027720626517,0.09061650560582726
0.13029451822290916,0.16525454505074588,0.18881985603573173,0.1658096567330773,0.1924447527844972,0.20227885909289772,0.23208639389046531,0.10333821547620091,0.047874294511111,0.12569834306321262,0.05827663515973709
0.13061302571833133,0.1695161697022699,0.18292998395540547,0.16795131244615033,0.20181918563220905,0.19902010646223783,0.25317368128996764,0.11362018622092686,0.05439195336977203,0.1261072054176695,0.07020298664070179
0.13247573085751316,0.1685974283848358,0.17186836229838334,0.17082217220405368,0.21117669987376209,0.1986504359176737,0.26399297591847154,0.11984339775246823,0.06123505058949653,0.1300291016978994,0.08465690194956747
0.134785767233985,0.16616617513092372,0.17050100782284627,0.16856535929559235,0.20949502867604528,0.19564694916997855,0.2534234663162848,0.11897862777327729,0.0636475565572801,0.12895425891802387,0.0744198622020238
0.13602744713058404,0.16425591110601065,0.1617390995833685,0.16187222023329045,0.22327467156558367,0.1967717758861047,0.26514916173265735,0.11247869352450106,0.06152550143054566,0.127002161607627,0.0660440281049318
0.13690302567530396,0.1563764646175855,0.13678336788591466,0.15213094802180294,0.23542346302017805,0.18836666431684204,0.2762411498090539,0.08589897599434945,0.06265532867802377,0.09552973599653639,0.05997976099397266
0.13535008775552437,0.15092390986060575,0.1296398156289709,0.17078938426413184,0.23994489706990452,0.21465180673028897,0.28385605091211835,0.08805386616180721,0.057705122407199584,0.1194348811122933,0.057944743131345004
0.13480492640557776,0.154658397786876,0.1307831510365605,0.2099837260603552,0.18414405366383296,0.2575493483742825,0.2185252874943722,0.056087619833549575,0.07649139670387634,0.09533968085776044,0.0846271398935535
0.13492900297261287,0.14912467654151784,0.14891092109037385,0.2018032764708899,0.2112827306117857,0.25992342952989933,0.24561360085000006,0.07120314497181472,0.045094882381523684,0.11072197797245459,0.07045210725472206
0.13808990753116834,0.1498745655145181,0.1500955464568643,0.1898183983682935,0.19943434257509884,0.2440938710840523,0.23689382620845234,0.08064390024157678,0.06293735751388332,0.11333745351775171,0.09193214067732332
0.13507575728035193,0.1655939759133988,0.15843787693440897,0.19464885575699042,0.16915983995375103,0.24792771791558804,0.20699356286918524,0.064554477773943,0.0807275429465306,0.09436511476581164,0.10700439883080619
0.13465041412994114,0.17543472578430386,0.15917073352828678,0.20045212009351865,0.1499926148699648,0.24972135926833056,0.18136504788248348,0.05513736237327952,0.09662879494166314,0.0676629477483335,0.11726983800339223
0.1397917809528274,0.17924239871389203,0.15337139302731564,0.2076099001604777,0.15137537845863808,0.25802150382741124,0.17568108805662103,0.06347727059399551,0.10227884415522352,0.06607241126478931,0.11902483090049881
0.1394935048965774,0.16797306905459305,0.15532020419136516,0.24650060876207971,0.16188210338608533,0.30183527126866994,0.18095098841955531,0.06904484576215306,0.09787456770429004,0.08342405040302926,0.10698059952283924
0.1383764615968693,0.15968316388501763,0.1564653715128988,0.24956381138470474,0.1684094780776962,0.3051643396633203,0.18948838602592885,0.06999682870231323,0.09984607505345798,0.05624808370670929,0.10803317827782159
0.13952985603730053,0.16458697147504497,0.16199253187577464,0.24964921050381625,0.15907954726117884,0.29282406974217573,0.18136786841733715,0.07647086160052902,0.102124011953046,0.046785489920455156,0.10835900564102113
0.1388405909209904,0.14970545758902418,0.15553564192275884,0.24490352568730064,0.15723596259211,0.29305100865492867,0.18485883643018738,0.08219896442323193,0.09754621667693093,0.042092217406993655,0.11434711490194895
0.13837974661777225,0.12842555135066488,0.1578403664076025,0.2676875740089051,0.15539096128340124,0.31456412272495204,0.1911943821508334,0.07755068818049715,0.11891977192178559,0.04754203482072888,0.1477698548653738
0.13804431495493505,0.12995030608790822,0.15616247811964185,0.26957896806435205,0.16115414523606197,0.3086159678898372,0.20405106689399688,0.0719181979192917,0.09361471776535296,0.045112500475364206,0.12449018636145842
0.13755776665137814,0.1426379895188412,0.160333807884248,0.25360517870774835,0.17980572972585857,0.2969463585183597,0.22985420471513218,0.060018059761437884,0.09023963933557083,0.03790116580424692,0.12665604329002791
0.13653507401148895,0.15158799541841678,0.1611684422350108,0.2271485448030675,0.18693563455237833,0.27428609787042174,0.24539562743116494,0.05621759360576283,0.052967643696215566,0.055839604554342843,0.10082030743442592
0.1368960627152539,0.1583714197954716,0.16317826549108172,0.21075399396300312,0.18640339745702855,0.26299835752402395,0.2399694505618534,0.074744453419266,0.05850677795827498,0.10305579071000172,0.09800778030104315
0.13714082815732193,0.1613535608167109,0.16881849041548197,0.1894878523734971,0.20556657076091986,0.23302094590107814,0.254404341450589,0.08358071791100513,0.05358903291159046,0.10814568820873995,0.0798402956442668
0.1370752658529449,0.1626875691828315,0.1856313475349812,0.1636905268971098,0.2086945536599356,0.20113272826448605,0.2481189207231881,0.10123870077292525,0.043160433688642544,0.12696548763421128,0.04741673455590092
0.13686994068543273,0.16290124684264803,0.18841018312039048,0.16327851350402636,0.1960230459200929,0.1943584103515317,0.24975827305438741,0.11853749497018766,0.05239129824443696,0.13387787871513293,0.06786380539538317
0.13640582427871117,0.16491264287077703,0.18336755439000485,0.17144066331876975,0.21210015588283615,0.1989415353372081,0.26651352018469776,0.1215582698291858,0.057185402710727556,0.13114341748773395,0.08007052210625894
0.13685258551927998,0.1623230231097103,0.17238712277789434,0.1733430865887086,0.2130083670705782,0.19854328875214738,0.26061206651324625,0.11503285291826007,0.06286922098472139,0.12316333447660406,0.07500323401335313
0.13873756976852983,0.16305476943826816,0.17082808246261103,0.16445505949889774,0.21785628453646913,0.19364668977391003,0.2653607298860019,0.11578093491402851,0.06159969683598591,0.12865571157028752,0.0670257700093397
0.1343735568924344,0.15569743730550611,0.1434554845157837,0.15420160848873254,0.23252210900016618,0.19129804360639754,0.28077575610086364,0.10580216533222378,0.05785011499069559,0.1262720764598682,0.053520593714940896
0.13173195872160182,0.15391922920249512,0.13671885566513547,0.16214969468509294,0.24118841636655042,0.20139096140898172,0.3034919466711805,0.11256092178729782,0.0586190403819407,0.1397056276772753,0.05818361483426215
0.1313181891971345,0.15683946362749338,0.1367894851133038,0.18933919292331813,0.22496299658042473,0.23060404622022146,0.2731108201405208,0.08808509028450588,0.06820472105465644,0.11372691020717568,0.04474364494635863
0.13162732236232738,0.1567656693052197,0.13834716826803226,0.21034832758134228,0.18057869698173126,0.25363750327343526,0.2197034951284401,0.037110797557155586,0.07677547246902292,0.04762330028687237,0.09427899196476465
0.13314081868611205,0.14735873131686408,0.14399995001826368,0.20270236472166772,0.2025934373053992,0.25477081022920034,0.24511235468939252,0.07932860640842038,0.07341892716564644,0.11085701882615434,0.10106556803365208
0.13024234406060234,0.16226099914818057,0.15218371021231794,0.1859955783674665,0.18413492649922442,0.23889702842692642,0.2282226393897526,0.07226231964752494,0.07806143943843499,0.10413836334370792,0.10877578246188843
0.13065423249324348,0.1731293180840759,0.15810078952105344,0.1936383381752013,0.15497560620461914,0.24299759155128461,0.19004266896588037,0.05644119790301219,0.09289972555267813,0.0801428825380456,0.11384178005961784
0.1333912899182278,0.17196533610843287,0.15721396862076314,0.20513898986952714,0.1497844112063658,0.2596916333932992,0.1782342331331431,0.053630336717166986,0.09891571947069208,0.06662476718623254,0.11169929169864698
0.1353398245091668,0.16606219622453236,0.15851247800216028,0.2326734734518878,0.16135921497910827,0.2911038017347392,0.17905188902451058,0.06123051413021101,0.0980107593156405,0.07159768453120659,0.10731885935199083
0.14089451852210755,0.16230492229844892,0.1571787539313775,0.24417917324627683,0.16958433134171463,0.2974403863737387,0.18924192557366692,0.06899264907520761,0.10015300667050937,0.06267177739556189,0.10699316282071199
0.14052137737620946,0.1577439791045685,0.16107998640112742,0.24294017759899128,0.1664977355589976,0.29750768819323264,0.1895981157939052,0.07555179555156102,0.10482238829000701,0.0524129228825742,0.1095993170970906
0.1394929712668557,0.15471124036667197,0.1570381581776557,0.24695284902598424,0.16465382212397392,0.2924923932114764,0.1891598331195167,0.07231691671018306,0.10281399396801638,0.04169979836241924,0.11742364427770231
0.13931289213365397,0.13808089371247098,0.15567617357639224,0.2582308678181544,0.15623340700980423,0.31027916581587806,0.18712906771641521,0.08743995025443364,0.07069339400001141,0.04277229657269817,0.09841610747059666
0.13696820062594867,0.13562691911731203,0.1581162185102545,0.2973410799541247,0.160982174149266,0.3327965254800003,0.19939662698385802,0.06816675676839262,0.09068692910800011,0.0380572233990824,0.11669601483266058
0.13586688858302032,0.14416866633916253,0.16028925968084956,0.2621661466826471,0.17793229719781098,0.3035657793575143,0.22120999936877977,0.06871574222670576,0.08507914379507091,0.033643969962171255,0.11907838122764339
0.1348423255067633,0.15985318927607783,0.16214781058100106,0.22839268346049965,0.19489174011268467,0.2743333577129291,0.24132742834097867,0.05693979443264554,0.07338602543874101,0.06588170014749394,0.10766436510176518
0.13564403809938239,0.16470276126373934,0.1607370974143636,0.2173873647538797,0.18492107958867596,0.26698215287755284,0.2276705932636288,0.07497473574207739,0.07468738855188178,0.10352173351570688,0.10666840742812077
0.1361667736217846,0.17067093368014483,0.16945478370325762,0.18879873671115932,0.2017090377038199,0.23052094161589637,0.2532043760694113,0.09064899458539212,0.06226126768579605,0.11771837089825032,0.10255167564035395
0.1350608401599483,0.16972090477229004,0.183947849246896,0.16345063979497215,0.19794627415175262,0.20011283725787057,0.24445387647140282,0.10304765614722239,0.04419382870838637,0.12933347871065018,0.05586200436348752
0.1350492661275304,0.1677416485521481,0.18628171159968188,0.16372800412723232,0.200470661266421,0.19511673886805062,0.24807144009890936,0.12399158273939057,0.05138728175204798,0.1413072945504996,0.06513740455256234
