distance_hips,distance_leftkneehip,distance_rightkneehip,distance_leftkneeankle,distance_rightkneeankle,distance_leftkneeheel,distance_rightkneeheel,distance_leftankleindex,distance_rightankleindex,distance_leftheelindex,distance_rightheelindex
0.10645120745625168,0.1468708223507733,0.15291669815728853,0.20043611398532463,0.13808371148486653,0.2493268433597922,0.16627621301812787,0.04285894649421739,0.11673737279092389,0.0862538266631278,0.13467438734883344
0.10438780635303838,0.14634350075368616,0.15263345642863813,0.20075636600536997,0.13490286489490186,0.254190586770164,0.16066267585087626,0.05141520740844421,0.11587232159731306,0.09242531329340559,0.13294941799745244
0.10620427028428484,0.140374074804282,0.14807771923838445,0.22265619678525986,0.14232424279167524,0.27890047692976183,0.16419602098486555,0.04367449983666631,0.11533704497393489,0.09155181045281094,0.13469029725144577
0.10611133505651753,0.13710233379997658,0.14542353569259678,0.241607195678543,0.13842940976934898,0.29870457169962145,0.1589591069418829,0.04336037239893582,0.08460057868836654,0.06964022848225009,0.11848720883499983
0.10535271246577937,0.14167992135341134,0.13906080291354414,0.11758450806077851,0.12892108105737862,0.14955145457396593,0.15669126668521816,0.11070605584747306,0.019707657162218027,0.14050536460670804,0.05494821512128053
0.10794751884370495,0.14192611427934637,0.13953825221774455,0.1585090915737175,0.13150214027592547,0.2044615461988687,0.16627858173047638,0.055766938046398956,0.020817192550417307,0.09420555059844936,0.058001210245712906
0.10654992111236848,0.15016891294738585,0.1402103735705108,0.14729991721451952,0.17491754826069836,0.18551680826763123,0.2248527910416473,0.040741449603468455,0.035756180986238985,0.07548261782542548,0.08405884345161377
0.10666444417765661,0.14774230657250056,0.1390770864532093,0.14780372900618377,0.17089813205827392,0.1935426616493669,0.20523463431066252,0.0588454499583807,0.08147169394016561,0.03003670898658331,0.11589795943184503
0.1051839208800216,0.15119762203225184,0.14007885033356215,0.17774156192290713,0.17356833838958424,0.22196850767816845,0.21822605145899648,0.057472958000979325,0.08269076630626811,0.0947007041670398,0.12319041726020924
0.10458028770810938,0.16797533861555536,0.13279136394787458,0.168634707157068,0.15831257064064547,0.23165075375490052,0.2007755634282918,0.06529423425885264,0.08141703028315346,0.12197488790540822,0.12012356177411147
0.10424454235376654,0.16788747151897218,0.13485475418798165,0.14787766581812425,0.1557804379061103,0.19366701955817028,0.19934224375080478,0.06905577653349314,0.07194496256841552,0.11082505147329323,0.1111689594905373
0.10344520810321747,0.17017309122070973,0.14383568755263024,0.13374658340714368,0.16860256485174685,0.17046042983906126,0.21642052177072332,0.1092284172267835,0.08375487837686747,0.13909196793821596,0.12682726955404833
0.10357580703158661,0.16893033300757174,0.14721464504778448,0.12665399852066123,0.18873740638668413,0.15963421863143246,0.23456648177693273,0.1164809191226977,0.06874942560002988,0.1481692757540754,0.10793013479498015
0.10271207447947056,0.16208183570016543,0.14691767639845713,0.1274084245818305,0.19658651886211093,0.15545932299696463,0.24022497500728596,0.11636582090677984,0.05190452185106709,0.13968695473401424,0.08814674143081487
