LEFT_HIP_x_back,RIGHT_HIP_x_back,LEFT_KNEE_x_back,RIGHT_KNEE_x_back,LEFT_ANKLE_x_back,RIGHT_ANKLE_x_back,LEFT_HEEL_x_back,RIGHT_HEEL_x_back,LEFT_FOOT_INDEX_x_back,RIGHT_FOOT_INDEX_x_back,LEFT_HIP_x_site,RIGHT_HIP_x_site,LEFT_KNEE_x_site,RIGHT_KNEE_x_site,LEFT_ANKLE_x_site,RIGHT_ANKLE_x_site,LEFT_HEEL_x_site,RIGHT_HEEL_x_site,LEFT_FOOT_INDEX_x_site,RIGHT_FOOT_INDEX_x_site,LEFT_HIP_y_combined,RIGHT_HIP_y_combined,LEFT_KNEE_y_combined,RIGHT_KNEE_y_combined,LEFT_ANKLE_y_combined,RIGHT_ANKLE_y_combined,LEFT_HEEL_y_combined,RIGHT_HEEL_y_combined,LEFT_FOOT_INDEX_y_combined,RIGHT_FOOT_INDEX_y_combined,a_lefthipx,a_lefthipy,a_lefthipz,a_righthipx,a_righthipy,a_righthipz,a_leftkneex,a_leftkneey,a_leftkneez,a_rightkneex,a_rightkneey,a_rightkneez,a_leftanklex,a_leftankley,a_leftanklez,a_rightanklex,a_rightankley,a_rightanklez,a_leftheelx,a_leftheely,a_leftheelz,a_rightheelx,a_rightheely,a_rightheelz,a_leftfootindexx,a_leftfootindexy,a_leftfootindexz,a_rightfootindexx,a_rightfootindexy,a_rightfootindexz
0.4691382646560669,0.5698184370994568,0.485885739326477,0.5466334223747253,0.5062118768692017,0.5535867214202881,0.5128961205482483,0.561210036277771,0.5060299634933472,0.5388528108596802,0.2943751811981201,0.2873735725879669,0.2230464518070221,0.3132205903530121,0.2051834464073181,0.5010040402412415,0.2271164059638977,0.5537763833999634,0.0966791212558746,0.4750576019287109,0.4839795701263615,0.4844378369977153,0.618499808286324,0.6124951624943069,0.7354282822447532,0.7162955363304846,0.7596381659909968,0.729204012637133,0.7506503482802991,0.7449883051406795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4680586159229278,0.5697020888328552,0.4849046468734741,0.5471138954162598,0.5061966180801392,0.5530252456665039,0.5128962993621826,0.5602248907089233,0.5027750134468079,0.538852334022522,0.2868813276290893,0.2852194607257843,0.2230458408594131,0.3131763637065887,0.2080382257699966,0.5010946989059448,0.2273895591497421,0.5510596632957458,0.1002374812960624,0.47694131731987,0.4844799809215733,0.4844661492039837,0.6162080096947102,0.6125980103088668,0.7345783498125785,0.7184056003601782,0.757444297830749,0.7306991951513236,0.7478617747768048,0.7523352630626613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4659147262573242,0.5696671605110168,0.4832838773727417,0.54728764295578,0.505939245223999,0.5533932447433472,0.5116167068481445,0.5601888298988342,0.5026906132698059,0.539824366569519,0.2851831018924713,0.2839873433113098,0.2307615727186203,0.2959443032741546,0.2224407345056533,0.4928491711616516,0.2433528751134872,0.5405104756355286,0.1121332272887229,0.4660514593124389,0.4824728988168903,0.4818794119288601,0.6155264007793813,0.6116481208874038,0.7353763964014762,0.7148272057087652,0.7580790574952845,0.7260079221773094,0.7461695393069867,0.7470052667152339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4642649590969085,0.5696889162063599,0.4825950860977173,0.5476588606834412,0.5058635473251343,0.5542582273483276,0.5105721950531006,0.5601789355278015,0.502714991569519,0.5412678122520447,0.281342476606369,0.2890681028366089,0.2303107380867004,0.2867115139961242,0.233277678489685,0.4767469763755798,0.2593196034431457,0.5210874676704407,0.1270548105239868,0.4429103136062622,0.4799334727285572,0.4799095082213558,0.613810323451653,0.6098924660755447,0.7365795459585899,0.7092108686478369,0.7608578260347132,0.7205513553667015,0.7439563294395093,0.7362828083526546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4634335339069366,0.5695812106132507,0.4799967408180237,0.5478862524032593,0.5053800344467163,0.5544419884681702,0.5101724863052368,0.5601692795753479,0.5031752586364746,0.5426878929138184,0.2757973074913025,0.2918360233306885,0.230889081954956,0.2839572727680206,0.2472981214523315,0.4436051249504089,0.272461473941803,0.4866774976253509,0.1393145024776458,0.39742511510849,0.4781012110470005,0.4782894837786831,0.6121661591278462,0.60686848402751,0.7376542475062126,0.7065004368336432,0.7614300902292017,0.7188019888448661,0.7431972642882947,0.7300281651508266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.462504506111145,0.5694662928581238,0.4788343012332916,0.5486968159675598,0.5052155256271362,0.5551255345344543,0.5099417567253113,0.560515284538269,0.5073639154434204,0.5496028661727905,0.276613712310791,0.2927533686161041,0.23036490380764,0.2797450423240661,0.2615798115730285,0.4097407460212707,0.2877940237522125,0.4536628723144531,0.1547213643789291,0.349197655916214,0.4776338063238331,0.4771869766642727,0.61224608895649,0.6056988918854049,0.7405308570700401,0.7087528367550604,0.7637720759317164,0.7225449817228263,0.7466403265937451,0.7323000855934078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4625208377838135,0.5694723725318909,0.4769098460674286,0.5490812659263611,0.5037376284599304,0.555679976940155,0.5084092020988464,0.5611226558685303,0.5033032298088074,0.5497313737869263,0.2810480892658233,0.3022089004516601,0.2264347225427627,0.2759974002838135,0.2777195870876312,0.3634060025215149,0.3167952597141266,0.407360166311264,0.1887980848550796,0.2918524146080017,0.4759596906660267,0.4753795701195873,0.6091830062614827,0.6040290677620224,0.7383220281439536,0.715901758244776,0.7596446926995997,0.7309351997423118,0.7456843276961926,0.7316457756053859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.462544173002243,0.5695510506629944,0.476426362991333,0.5488343834877014,0.5023741126060486,0.5570009350776672,0.5079155564308167,0.5621102452278137,0.4997387826442718,0.5495185256004333,0.2861653864383697,0.301041841506958,0.2311278730630874,0.2780711650848388,0.287627249956131,0.3360931873321533,0.3235729038715362,0.3666905760765075,0.2072433680295944,0.2655615210533142,0.4732309304235645,0.472764878266064,0.6087801384674458,0.6020937645508102,0.739347049220156,0.7215653021843664,0.761604374210525,0.7397565679597801,0.7449810822948102,0.7310979493152553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4627260863780975,0.5697136521339417,0.4761406183242798,0.5486899018287659,0.5021191835403442,0.5577654838562012,0.5080023407936096,0.563840389251709,0.4950362145900726,0.5463736057281494,0.2945420444011688,0.3004463016986847,0.2304360717535019,0.2543530762195587,0.3007493317127228,0.3052864372730255,0.3359372019767761,0.3393546640872955,0.2142895758152008,0.2217909842729568,0.4720510266779133,0.4710102218320049,0.6087180900322346,0.6006716573311142,0.7404407348471397,0.7262422104389898,0.763469105522323,0.7474351065206474,0.746434154127467,0.7290684111606532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4627674520015716,0.5697154402732849,0.4762384593486786,0.5485669374465942,0.5018264651298523,0.5578275322914124,0.5080703496932983,0.5653432607650757,0.4939362704753876,0.5446645021438599,0.302096426486969,0.3029859960079193,0.217149019241333,0.2623671889305115,0.2688176333904266,0.3086260259151459,0.2967187166213989,0.3444983959197998,0.1921457648277282,0.2508721947669983,0.4716275952814289,0.4710782754351772,0.6053408312546162,0.6009650909973434,0.7210848715143913,0.7295555432350866,0.7432943935796503,0.7501211302328056,0.7263469120010022,0.7313520141136104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
