LEFT_HIP_x_back,RIGHT_HIP_x_back,LEFT_KNEE_x_back,RIGHT_KNEE_x_back,LEFT_ANKLE_x_back,RIGHT_ANKLE_x_back,LEFT_HEEL_x_back,RIGHT_HEEL_x_back,LEFT_FOOT_INDEX_x_back,RIGHT_FOOT_INDEX_x_back,LEFT_HIP_x_site,RIGHT_HIP_x_site,LEFT_KNEE_x_site,RIGHT_KNEE_x_site,LEFT_ANKLE_x_site,RIGHT_ANKLE_x_site,LEFT_HEEL_x_site,RIGHT_HEEL_x_site,LEFT_FOOT_INDEX_x_site,RIGHT_FOOT_INDEX_x_site,LEFT_HIP_y_combined,RIGHT_HIP_y_combined,LEFT_KNEE_y_combined,RIGHT_KNEE_y_combined,LEFT_ANKLE_y_combined,RIGHT_ANKLE_y_combined,LEFT_HEEL_y_combined,RIGHT_HEEL_y_combined,LEFT_FOOT_INDEX_y_combined,RIGHT_FOOT_INDEX_y_combined,a_lefthipx,a_lefthipy,a_lefthipz,a_righthipx,a_righthipy,a_righthipz,a_leftkneex,a_leftkneey,a_leftkneez,a_rightkneex,a_rightkneey,a_rightkneez,a_leftanklex,a_leftankley,a_leftanklez,a_rightanklex,a_rightankley,a_rightanklez,a_leftheelx,a_leftheely,a_leftheelz,a_rightheelx,a_rightheely,a_rightheelz,a_leftfootindexx,a_leftfootindexy,a_leftfootindexz,a_rightfootindexx,a_rightfootindexy,a_rightfootindexz
0.4614515602588653,0.5910419821739197,0.4662629961967468,0.59300297498703,0.503284215927124,0.5861615538597107,0.4984824359416961,0.5699167847633362,0.5159118175506592,0.588238000869751,0.4036089181900024,0.3873946070671081,0.3414263129234314,0.3635170459747314,0.4439145922660827,0.562713623046875,0.4871649742126465,0.6103602051734924,0.3472476601600647,0.5507481694221497,0.4425757743261101,0.4392982221453489,0.5981842988603785,0.5894333818941879,0.7650479338277589,0.7099754287552225,0.7870421713584006,0.7190564164972464,0.7839681936322518,0.7549178214468779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4610701501369476,0.5911938548088074,0.4662928879261017,0.6027219891548157,0.5043656826019287,0.5930739045143127,0.5018677711486816,0.5803686380386353,0.511359453201294,0.592509388923645,0.4031389057636261,0.3875621259212494,0.3452702164649963,0.3627769947052002,0.4560413956642151,0.5627387166023254,0.5360153913497925,0.6096436381340027,0.3912615478038788,0.5492786765098572,0.4431979276082757,0.4384974933474363,0.5987639838331416,0.5878788033514786,0.7614633402932893,0.7101525737594949,0.7750055497878134,0.7198243627405325,0.7830214334546395,0.7516525597967925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4610728919506073,0.5933225154876709,0.4649884402751922,0.6023659110069275,0.5044408440589905,0.596169114112854,0.5062177777290344,0.58797687292099,0.5104660391807556,0.5918421149253845,0.4029452204704284,0.3895274996757507,0.3444027602672577,0.3470137119293213,0.4706549048423767,0.5221390724182129,0.524354875087738,0.577494204044342,0.3984187841415405,0.4860517084598541,0.4449339128873589,0.4393506295292677,0.5986577981584742,0.5862734118490982,0.7621833047975313,0.7099688126396524,0.783277392982775,0.7196970174169699,0.7844431830464669,0.7504104884066405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4611954987049103,0.5961189270019531,0.4648288488388061,0.6002785563468933,0.5089752674102783,0.5942886471748352,0.5138214230537415,0.5871166586875916,0.5098399519920349,0.5880659222602844,0.4026409387588501,0.3978450298309326,0.3568235635757446,0.3462510108947754,0.4978449046611786,0.4968613088130951,0.5457792282104492,0.5359197854995728,0.4210947453975677,0.4295257329940796,0.4450172103784325,0.4386012799351514,0.5987916403883173,0.5826623538523483,0.7630227170099031,0.7194138242554056,0.7857795661681235,0.7349523196077505,0.7879874838410683,0.7561713369288268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4619371592998504,0.5968372821807861,0.464844673871994,0.5940161347389221,0.508858323097229,0.5827809572219849,0.5133702754974365,0.5833178758621216,0.5060917735099792,0.5706871747970581,0.4105496704578399,0.3972920775413513,0.4142391979694366,0.3234379291534424,0.539048969745636,0.4520279169082641,0.597283124923706,0.4922723770141601,0.445377767086029,0.3674313426017761,0.4422668285510781,0.4365645743220152,0.5980596953504755,0.5801232853918838,0.7645182571519624,0.7249899281811105,0.7913097745173514,0.7450539955949942,0.7933032942830391,0.7613790543474974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4622868597507477,0.5967434644699097,0.4648891985416412,0.5844953060150146,0.5050808787345886,0.5670663714408875,0.511212170124054,0.5738489031791687,0.4951920807361603,0.5518052577972412,0.4187967777252197,0.3995772302150726,0.4659678339958191,0.3057548701763153,0.5852130651473999,0.3886187374591827,0.6357735991477966,0.4151154458522796,0.5032140016555786,0.2902987897396087,0.4366817243240121,0.4319676107971967,0.596720259773083,0.576866755822258,0.7660057506669771,0.7306040300678598,0.7945989376299918,0.7513754854059378,0.7944204343377419,0.763574054995996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4631848633289337,0.5968518853187561,0.4650775194168091,0.5782008171081543,0.5001379251480103,0.5568775534629822,0.5069600343704224,0.5646929144859314,0.4939517676830292,0.5470237731933594,0.4237760007381439,0.3991390466690063,0.4854505658149719,0.3031658232212066,0.6148675084114075,0.3308789432048797,0.6550686359405518,0.3586374223232269,0.5415942668914795,0.2375978231430053,0.4258193738601449,0.4222803808062376,0.589023839818783,0.5743162432699966,0.7609279415715944,0.7345794512581216,0.7893074160807669,0.7585387120103995,0.793457104068882,0.7586743743815245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4642865359783172,0.5972774624824524,0.4650998115539551,0.570776641368866,0.4995196759700775,0.5441383719444275,0.5067569017410278,0.5522429943084717,0.4855028986930847,0.5187497735023499,0.4252533316612243,0.3983249068260193,0.487343281507492,0.3100201189517975,0.6343473196029663,0.281515896320343,0.6837635040283203,0.3005260527133941,0.5922359824180603,0.2165488600730896,0.4227505840204003,0.4199722654431165,0.5853325539701655,0.5748965838938522,0.7518798968900453,0.7400658501934396,0.7707551425688803,0.7655657718038718,0.7933510376035042,0.765557161132318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4643483459949493,0.6006298661231995,0.4625458717346191,0.5670682787895203,0.4888671934604645,0.5389326810836792,0.4946936070919037,0.5451193451881409,0.4817525744438171,0.5237956643104553,0.4248368442058563,0.3932885825634002,0.4700756072998047,0.3146268725395202,0.6511529088020325,0.266258031129837,0.7052127122879028,0.2850935757160187,0.6311945915222168,0.1681236773729324,0.420012897982383,0.4190405256359876,0.5825107210748866,0.57614109907444,0.7428626678098451,0.7425669802975046,0.7583964771025717,0.767171848759667,0.7864121330796547,0.7523047836222472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4644911587238312,0.5999720692634583,0.4613988399505615,0.5616850256919861,0.4856363832950592,0.5341687798500061,0.4924154281616211,0.5422872304916382,0.4803121387958526,0.5281592011451721,0.4223591983318329,0.3884162008762359,0.4521524012088775,0.3194565176963806,0.6576379537582397,0.2830404639244079,0.7102524638175964,0.3012124001979828,0.6595129370689392,0.1854448765516281,0.4193442679784539,0.4186609185545743,0.5826687627905085,0.5788749555140305,0.7299338839162599,0.7438212110351907,0.7414712613814414,0.7687861809587637,0.7762202156602211,0.7598183365263762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.464495986700058,0.5994536280632019,0.4583051800727844,0.5578996539115906,0.4834229648113251,0.5306611657142639,0.4925622344017029,0.540663480758667,0.473483145236969,0.5166027545928955,0.4082570970058441,0.3992340266704559,0.4137666523456573,0.3439868688583374,0.6562430262565613,0.312255322933197,0.710039496421814,0.3360527157783508,0.6544250845909119,0.2198542207479477,0.4229647733114007,0.4233947939484418,0.5836221688860133,0.5837510624914932,0.7179990968812715,0.7455549909424173,0.7272833889716208,0.7690303513860861,0.771448625427372,0.7653336735167326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
