LEFT_HIP_x_back,RIGHT_HIP_x_back,LEFT_KNEE_x_back,RIGHT_KNEE_x_back,LEFT_ANKLE_x_back,RIGHT_ANKLE_x_back,LEFT_HEEL_x_back,RIGHT_HEEL_x_back,LEFT_FOOT_INDEX_x_back,RIGHT_FOOT_INDEX_x_back,LEFT_HIP_x_site,RIGHT_HIP_x_site,LEFT_KNEE_x_site,RIGHT_KNEE_x_site,LEFT_ANKLE_x_site,RIGHT_ANKLE_x_site,LEFT_HEEL_x_site,RIGHT_HEEL_x_site,LEFT_FOOT_INDEX_x_site,RIGHT_FOOT_INDEX_x_site,LEFT_HIP_y_combined,RIGHT_HIP_y_combined,LEFT_KNEE_y_combined,RIGHT_KNEE_y_combined,LEFT_ANKLE_y_combined,RIGHT_ANKLE_y_combined,LEFT_HEEL_y_combined,RIGHT_HEEL_y_combined,LEFT_FOOT_INDEX_y_combined,RIGHT_FOOT_INDEX_y_combined,a_lefthipx,a_lefthipy,a_lefthipz,a_righthipx,a_righthipy,a_righthipz,a_leftkneex,a_leftkneey,a_leftkneez,a_rightkneex,a_rightkneey,a_rightkneez,a_leftanklex,a_leftankley,a_leftanklez,a_rightanklex,a_rightankley,a_rightanklez,a_leftheelx,a_leftheely,a_leftheelz,a_rightheelx,a_rightheely,a_rightheelz,a_leftfootindexx,a_leftfootindexy,a_leftfootindexz,a_rightfootindexx,a_rightfootindexy,a_rightfootindexz
0.4484162926673889,0.4523327946662903,0.6098635196685791,0.607438862323761,0.7350291013717651,0.7368571162223816,0.7576072216033936,0.7512043714523315,0.7681179046630859,0.7970178127288818,0.4865657389163971,0.4890101552009582,0.6104459166526794,0.6067227125167847,0.7540839910507202,0.6594924926757812,0.7851728796958923,0.655386209487915,0.7503383755683899,0.731423020362854,0.554559339032189,0.4250433956511674,0.6034636335089786,0.3904571190691417,0.6913256904794591,0.3153370867848197,0.6956194572524891,0.3117436312788169,0.7219768934319835,0.2918640652797561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.447013258934021,0.4503655731678009,0.6086527109146118,0.6074832081794739,0.7345849275588989,0.7429075241088867,0.7575824856758118,0.7633343935012817,0.7650576829910278,0.7963522672653198,0.4863499104976654,0.4888814985752105,0.6062589883804321,0.6089969873428345,0.6989535093307495,0.7429092526435852,0.7116311192512512,0.773099958896637,0.7360323667526245,0.7693206667900085,0.5583744535303274,0.4278327738173661,0.5522442297652347,0.445365484080357,0.541476841898145,0.5267028312563697,0.5280560039358005,0.5377758287542502,0.5380666576693873,0.5217400172851425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4534649550914764,0.4568148851394653,0.609968364238739,0.6125406622886658,0.7405873537063599,0.7425006628036499,0.7648106217384338,0.7712320685386658,0.7673140168190002,0.791533887386322,0.4932067096233368,0.4958648383617401,0.6102645397186279,0.6126944422721863,0.6961457133293152,0.7365807890892029,0.707714855670929,0.755833089351654,0.7345456480979919,0.7776514887809753,0.5607570001936117,0.4323225085862336,0.551183207483588,0.4383459344721264,0.544061612219991,0.4587502877592841,0.53195675540732,0.4574013494604269,0.5379180781911235,0.4840139279268127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4715619385242462,0.4727727174758911,0.6119197607040405,0.6156311631202698,0.7456122636795044,0.7350660562515259,0.7680131793022156,0.7586665749549866,0.7727617621421814,0.7752891182899475,0.5037557482719421,0.5061179995536804,0.6279793381690979,0.6184700131416321,0.6388933658599854,0.756690263748169,0.6226441860198975,0.784938633441925,0.7049447298049927,0.7836036086082458,0.5614590833044211,0.4426911239751038,0.5367250429108722,0.4908388957596248,0.481422778101148,0.4961562256693641,0.4742812820153103,0.4950648241394202,0.4316867612670283,0.533959848632608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4854623079299927,0.4856162965297699,0.6207497119903564,0.6163344979286194,0.7544841170310974,0.7075725793838501,0.7802727818489075,0.7329836487770081,0.7845356464385986,0.7345595955848694,0.5055421590805054,0.5085489749908447,0.633493185043335,0.627324640750885,0.6327704191207886,0.7591680288314819,0.6209851503372192,0.7857045531272888,0.6845301389694214,0.7947894930839539,0.5619529375887076,0.4427252327330766,0.5550274388506992,0.4955676004505581,0.4977550915195363,0.478382761347274,0.4911350019650325,0.5006599568479697,0.4450989462803226,0.5168922672174316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.484164834022522,0.4838777780532837,0.6273525357246399,0.6154738664627075,0.766614556312561,0.6968868374824524,0.7932702898979187,0.7131930589675903,0.79876708984375,0.7414341568946838,0.5054543018341064,0.5093038082122803,0.6332155466079712,0.6299378275871277,0.7457466721534729,0.6496451497077942,0.7573769688606262,0.6455141305923462,0.7838739156723022,0.7588291168212891,0.561607439265267,0.4426038180716691,0.5798964039996249,0.484962086401028,0.5704338810159582,0.3845598052620689,0.5593928628043995,0.3872009210937659,0.585207449681602,0.3822415301702362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4809470772743225,0.4797768890857696,0.636612594127655,0.6125441193580627,0.7835065126419067,0.7033522725105286,0.8089836239814758,0.7175822854042053,0.8165155053138733,0.751420795917511,0.5063177943229675,0.5106729865074158,0.6302392482757568,0.6284443736076355,0.6525340676307678,0.7492872476577759,0.6478940844535828,0.7678588032722473,0.71368408203125,0.783629834651947,0.558685589776055,0.4387684528954682,0.5816576318457706,0.4730609312868542,0.5477653107358831,0.4028140704512397,0.5372618817167149,0.4031825058811347,0.51836918521627,0.438347277989183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4781726896762848,0.4779868721961975,0.6330484747886658,0.604408323764801,0.787865400314331,0.7015851736068726,0.8132820129394531,0.7155320048332214,0.8193690776824951,0.7507296204566956,0.5047599673271179,0.5096806883811951,0.6303701996803284,0.6141045689582825,0.7430192232131958,0.6663573980331421,0.764010488986969,0.6594153642654419,0.784213125705719,0.7154795527458191,0.5573236832475821,0.4374166791566071,0.5625245110705478,0.4997672096109813,0.5507097056819814,0.4186063359856407,0.5403913341836796,0.4195088141315619,0.5533407651255946,0.4108998606107575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4774656295776367,0.4691445529460907,0.6316942572593689,0.5802860260009766,0.7867007851600647,0.6918851733207703,0.814062774181366,0.7041407823562622,0.8209565877914429,0.740584671497345,0.4978638887405395,0.5008152723312378,0.6300030946731567,0.5938221216201782,0.7400594353675842,0.6604049205780029,0.7622821927070618,0.6625231504440308,0.7889260649681091,0.7123310565948486,0.5546723196363608,0.437567031873053,0.5441118316367252,0.512459422669453,0.5291068515493291,0.4543898354649345,0.5148424439506397,0.4561643891685645,0.5437335841725688,0.4490596929691177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4627768397331238,0.4512131512165069,0.6175231337547302,0.5659396648406982,0.7799709439277649,0.6968266367912292,0.8054786920547485,0.7091624140739441,0.8188010454177856,0.7447444796562195,0.4917164742946625,0.497158795595169,0.6242998242378235,0.5884791016578674,0.733310341835022,0.6677020788192749,0.7517758011817932,0.6930807828903198,0.7879617810249329,0.7153604030609131,0.553665030941979,0.4408162002690491,0.5222303108885867,0.5114702239847606,0.5156791916801351,0.4794102113127509,0.5037303351240024,0.4889986657255331,0.5194567762683253,0.5097454467914444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
